,stars,contributors,open_issues,closed_issues,commits,defect_proneness,topics,releases_count,project_name,useful_lines_of_code_(uloc),duplicate_uloc,classes,files,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,log_stars,log_uloc,log_commits,log_contributors,log_open_issues,log_closed_issues,log_classes,log_files,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count,overall_score_no_topics,architecture_score_no_topics,clarity_score_no_topics,complexity_score_no_topics,explanation_no_topics,benchmark_selection_no_topics,benchmark_count_no_topics
548,1192,9,23,19,1596,13.596491228070176,[],2,yandex/odyssey,16242,1968,0.0,223,Core-Periphery,True,16.1,8.1,30.129,2.7,7.0,12.116734392316216,10.219168520462162,13.98744167293612,10.640244936222345,3.169925001442312,4.523561956057013,4.247927513443585,0.0,7.800899899920305,2.0,0.98,0.1,0.92,"{'useful_comment_density': 'useful_comment_density percentile: 9.836065573770492(+0.09836065573770492)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.688524590163933(+0.7131147540983607)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 79.50819672131148(+0.20491803278688522)', 'propagation_cost': 'propagation_cost percentile: 59.83606557377049(+0.4016393442622951)', 'core_size': 'core_size percentile: 42.622950819672134(+0.5737704918032787)'}",LOC,122,2.0,0.98,0.1,0.92,"{'useful_comment_density': 'useful_comment_density percentile: 9.836065573770492(+0.09836065573770492)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.688524590163933(+0.7131147540983607)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 79.50819672131148(+0.20491803278688522)', 'propagation_cost': 'propagation_cost percentile: 59.83606557377049(+0.4016393442622951)', 'core_size': 'core_size percentile: 42.622950819672134(+0.5737704918032787)'}",LOC,122
503,1191,52,74,158,1842,21.769815418023892,[],6,shoes/shoes-deprecated,34791,2841,0.0,144,Core-Periphery,True,15.3,25.0,15.852,7.6,5.0,8.165904975424679,10.217957697864113,15.086426526581612,10.847057346091336,5.700439718141092,6.20945336562895,7.303780748177103,0.0,7.169925001442312,2.34,1.35,0.04,0.95,"{'useful_comment_density': 'useful_comment_density percentile: 4.477611940298507(+0.04477611940298507)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 45.52238805970149(+0.5447761194029851)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 59.701492537313435(+0.40298507462686567)', 'propagation_cost': 'propagation_cost percentile: 29.104477611940297(+0.7089552238805971)', 'core_size': 'core_size percentile: 35.82089552238806(+0.6417910447761195)'}",LOC,134,2.34,1.35,0.04,0.95,"{'useful_comment_density': 'useful_comment_density percentile: 4.477611940298507(+0.04477611940298507)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 45.52238805970149(+0.5447761194029851)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 59.701492537313435(+0.40298507462686567)', 'propagation_cost': 'propagation_cost percentile: 29.104477611940297(+0.7089552238805971)', 'core_size': 'core_size percentile: 35.82089552238806(+0.6417910447761195)'}",LOC,134
586,1190,13,7,88,151,11.920529801324506,"['markdown', 'cmark', 'swift', 'commonmark', 'parsing', 'ios', 'tvos', 'macos', 'mac', 'html', 'ast']",31,iwasrobbed/Down,32015,6002,0.0,38,Core-Periphery,True,63.2,63.2,61.773,5.3,2.1,18.74746212712791,10.216745858195306,14.966460389512806,7.2384047393250786,3.700439718141092,2.807354922057604,6.459431618637297,0.0,5.247927513443585,1.04,0.15,0.0,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 0.0(+0.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.46153846153846(+0.7153846153846155)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 82.3076923076923(+0.17692307692307693)', 'propagation_cost': 'propagation_cost percentile: 92.3076923076923(+0.07692307692307693)', 'core_size': 'core_size percentile: 93.07692307692308(+0.06923076923076919)'}",LOC,130,1.04,0.15,0.0,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 0.0(+0.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.46153846153846(+0.7153846153846155)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 82.3076923076923(+0.17692307692307693)', 'propagation_cost': 'propagation_cost percentile: 92.3076923076923(+0.07692307692307693)', 'core_size': 'core_size percentile: 93.07692307692308(+0.06923076923076919)'}",LOC,130
518,1185,65,23,128,1657,25.950512975256487,[],4,ms-iot/samples,379395,77693,779.0,3409,Borderline Core-Periphery,True,4.5,20.0,8.079,5.3,37.7,20.478129653790905,10.210671343785622,18.533341140211142,10.694357887221452,6.022367813028454,4.523561956057013,7.0,9.605479518061669,11.735132884139947,3.56,1.71,0.85,1.0,"{'useful_comment_density': 'useful_comment_density percentile: 85.36585365853658(+0.8536585365853658)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 24.390243902439025(+0.7560975609756098)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 75.60975609756098(+0.24390243902439024)', 'propagation_cost': 'propagation_cost percentile: 19.51219512195122(+0.8048780487804877)', 'core_size': 'core_size percentile: 9.75609756097561(+0.9024390243902439)'}",LOC,41,3.56,1.71,0.85,1.0,"{'useful_comment_density': 'useful_comment_density percentile: 85.36585365853658(+0.8536585365853658)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 24.390243902439025(+0.7560975609756098)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 75.60975609756098(+0.24390243902439024)', 'propagation_cost': 'propagation_cost percentile: 19.51219512195122(+0.8048780487804877)', 'core_size': 'core_size percentile: 9.75609756097561(+0.9024390243902439)'}",LOC,41
616,1185,31,0,0,9583,35.78211416049254,"['security', 'ids', 'ips', 'nsm', 'network-monitoring']",102,OISF/suricata,117079,104292,0.0,1012,Core-Periphery,True,64.3,64.3,63.648,8.7,23.2,89.0783146422501,10.210671343785622,16.83712280294215,13.226261653315504,4.954196310386875,0.0,0.0,0.0,9.98299357469431,1.08,0.07,0.43,0.58,"{'useful_comment_density': 'useful_comment_density percentile: 43.18181818181818(+0.4318181818181818)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 42.04545454545455(+0.5795454545454546)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 100.0(+0.0)', 'propagation_cost': 'propagation_cost percentile: 96.5909090909091(+0.03409090909090907)', 'core_size': 'core_size percentile: 96.5909090909091(+0.03409090909090907)'}",LOC,88,1.08,0.07,0.43,0.58,"{'useful_comment_density': 'useful_comment_density percentile: 43.18181818181818(+0.4318181818181818)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 42.04545454545455(+0.5795454545454546)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 100.0(+0.0)', 'propagation_cost': 'propagation_cost percentile: 96.5909090909091(+0.03409090909090907)', 'core_size': 'core_size percentile: 96.5909090909091(+0.03409090909090907)'}",LOC,88
563,1183,10,11,22,166,16.867469879518072,"['malware', 'reverse-engineering', 'virtual-machine', 'malware-families', 'analysis-environments', 'sandbox']",16,a0rtega/pafish,1082,0,0.0,29,Core-Periphery,True,6.9,62.1,12.604000000000001,0.0,11.4,0.0,10.208234358339789,10.079484783826816,7.3750394313469245,3.321928094887362,3.4594316186372973,4.459431618637297,0.0,4.857980995127572,3.1,1.32,0.4,1.38,"{'useful_comment_density': 'useful_comment_density percentile: 40.0(+0.4)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.0(+0.52)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.0(+0.86)', 'propagation_cost': 'propagation_cost percentile: 16.0(+0.84)', 'core_size': 'core_size percentile: 52.0(+0.48)'}",NEAREST,25,3.1,1.32,0.4,1.38,"{'useful_comment_density': 'useful_comment_density percentile: 40.0(+0.4)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.0(+0.52)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.0(+0.86)', 'propagation_cost': 'propagation_cost percentile: 16.0(+0.84)', 'core_size': 'core_size percentile: 52.0(+0.48)'}",NEAREST,25
533,1181,142,122,307,1611,28.801986343885783,"['python', 'git']",49,libgit2/pygit2,6830,421,0.0,43,Core-Periphery,True,41.9,76.7,44.565,11.6,17.6,6.16398243045388,10.205793249397157,12.737669863177453,10.653740778706569,7.149747119504682,6.930737337562887,8.262094845370179,0.0,5.426264754702098,1.46,0.46,0.48,0.52,"{'useful_comment_density': 'useful_comment_density percentile: 48.07692307692308(+0.4807692307692308)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.46153846153847(+0.11538461538461534)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 59.61538461538461(+0.40384615384615385)', 'propagation_cost': 'propagation_cost percentile: 74.03846153846153(+0.2596153846153847)', 'core_size': 'core_size percentile: 79.8076923076923(+0.20192307692307693)'}",LOC,104,1.46,0.46,0.48,0.52,"{'useful_comment_density': 'useful_comment_density percentile: 48.07692307692308(+0.4807692307692308)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.46153846153847(+0.11538461538461534)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 59.61538461538461(+0.40384615384615385)', 'propagation_cost': 'propagation_cost percentile: 74.03846153846153(+0.2596153846153847)', 'core_size': 'core_size percentile: 79.8076923076923(+0.20192307692307693)'}",LOC,104
539,1181,49,22,256,7148,23.922775601566872,[],19,osmc/osmc,16263,1709,40.0,143,Core-Periphery,True,21.0,28.0,12.206,0.7,44.5,10.508516263911947,10.205793249397157,13.989305792306912,12.80332391904149,5.614709844115208,4.459431618637297,8.0,5.321928094887363,7.159871336778389,3.34,1.32,0.85,1.17,"{'useful_comment_density': 'useful_comment_density percentile: 85.24590163934427(+0.8524590163934427)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 6.557377049180328(+0.9344262295081966)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.22950819672131(+0.23770491803278687)', 'propagation_cost': 'propagation_cost percentile: 17.21311475409836(+0.8278688524590164)', 'core_size': 'core_size percentile: 50.81967213114754(+0.4918032786885246)'}",LOC,122,3.34,1.32,0.85,1.17,"{'useful_comment_density': 'useful_comment_density percentile: 85.24590163934427(+0.8524590163934427)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 6.557377049180328(+0.9344262295081966)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.22950819672131(+0.23770491803278687)', 'propagation_cost': 'propagation_cost percentile: 17.21311475409836(+0.8278688524590164)', 'core_size': 'core_size percentile: 50.81967213114754(+0.4918032786885246)'}",LOC,122
594,1176,19,23,85,1313,21.4013709063214,['structured-concurrency'],34,sustrik/libdill,14448,1145,0.0,103,Core-Periphery,True,14.6,68.0,21.971999999999998,3.9,12.8,7.9249723145071975,10.199672344836364,13.818582177480858,10.358651200892886,4.247927513443585,4.523561956057013,6.409390936137702,0.0,6.6865005271832185,2.39,1.2,0.29,0.9,"{'useful_comment_density': 'useful_comment_density percentile: 28.695652173913043(+0.28695652173913044)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 40.869565217391305(+0.591304347826087)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 69.56521739130434(+0.30434782608695654)', 'propagation_cost': 'propagation_cost percentile: 40.869565217391305(+0.591304347826087)', 'core_size': 'core_size percentile: 39.130434782608695(+0.6086956521739131)'}",LOC,115,2.39,1.2,0.29,0.9,"{'useful_comment_density': 'useful_comment_density percentile: 28.695652173913043(+0.28695652173913044)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 40.869565217391305(+0.591304347826087)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 69.56521739130434(+0.30434782608695654)', 'propagation_cost': 'propagation_cost percentile: 40.869565217391305(+0.591304347826087)', 'core_size': 'core_size percentile: 39.130434782608695(+0.6086956521739131)'}",LOC,115
694,1176,2,94,120,93,8.60215053763441,"['video-editor', 'ffmpeg-logo', 'android-video-editor', 'android', 'ffmpeg']",18,yangjie10930/EpMedia,12637,74,0.0,120,Core-Periphery,True,8.3,35.8,11.569,3.3,96.7,0.5855820210492997,10.199672344836364,13.625366390626043,6.539158811108031,1.0,6.554588851677638,6.906890595608519,0.0,6.906890595608519,4.16,1.52,1.0,1.64,"{'useful_comment_density': 'useful_comment_density percentile: 100.0(+1.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.608695652173914(+0.673913043478261)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 3.4782608695652173(+0.9652173913043478)', 'propagation_cost': 'propagation_cost percentile: 16.52173913043478(+0.8347826086956522)', 'core_size': 'core_size percentile: 31.304347826086957(+0.6869565217391305)'}",LOC,115,4.16,1.52,1.0,1.64,"{'useful_comment_density': 'useful_comment_density percentile: 100.0(+1.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.608695652173914(+0.673913043478261)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 3.4782608695652173(+0.9652173913043478)', 'propagation_cost': 'propagation_cost percentile: 16.52173913043478(+0.8347826086956522)', 'core_size': 'core_size percentile: 31.304347826086957(+0.6869565217391305)'}",LOC,115
557,1172,88,58,653,7487,37.41151328970215,"['pkcs11', 'minidriver', 'tokend', 'smartcard', 'security', 'c', 'opensc']",27,OpenSC/OpenSC,91898,11637,0.0,306,Core-Periphery,True,18.3,36.6,22.592,21.9,13.8,12.662952403751987,10.194756854422248,16.487745843659198,12.870172039110212,6.459431618637297,5.857980995127572,9.350939181546432,0.0,8.257387842692651,1.83,1.18,0.16,0.49,"{'useful_comment_density': 'useful_comment_density percentile: 15.555555555555555(+0.15555555555555556)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 94.44444444444444(+0.05555555555555557)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 56.666666666666664(+0.43333333333333335)', 'propagation_cost': 'propagation_cost percentile: 46.666666666666664(+0.5333333333333333)', 'core_size': 'core_size percentile: 35.55555555555556(+0.6444444444444444)'}",LOC,90,1.83,1.18,0.16,0.49,"{'useful_comment_density': 'useful_comment_density percentile: 15.555555555555555(+0.15555555555555556)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 94.44444444444444(+0.05555555555555557)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 56.666666666666664(+0.43333333333333335)', 'propagation_cost': 'propagation_cost percentile: 46.666666666666664(+0.5333333333333333)', 'core_size': 'core_size percentile: 35.55555555555556(+0.6444444444444444)'}",LOC,90
750,1168,2,73,116,163,22.085889570552148,"['windows-precision-touchpad', 'driver', 'apple-macbook', 'hid', 'usb-hid', 'windows-driver', 'trackpad', 'spi']",20,imbushuo/mac-precision-touchpad,4517,1418,0.0,37,Multi-Core,False,5.4,32.4,13.367,0.0,34.7,31.392517157405358,10.189824558880018,12.141149198437516,7.348728154231077,1.0,6.189824558880018,6.857980995127572,0.0,5.20945336562895,3.29,1.55,0.88,0.86,"{'useful_comment_density': 'useful_comment_density percentile: 88.42105263157895(+0.8842105263157894)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 15.789473684210526(+0.8421052631578948)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 97.89473684210526(+0.0210526315789474)', 'propagation_cost': 'propagation_cost percentile: 22.105263157894736(+0.7789473684210526)', 'core_size': 'core_size percentile: 23.157894736842106(+0.7684210526315789)'}",LOC,95,3.29,1.55,0.88,0.86,"{'useful_comment_density': 'useful_comment_density percentile: 88.42105263157895(+0.8842105263157894)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 15.789473684210526(+0.8421052631578948)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 97.89473684210526(+0.0210526315789474)', 'propagation_cost': 'propagation_cost percentile: 22.105263157894736(+0.7789473684210526)', 'core_size': 'core_size percentile: 23.157894736842106(+0.7684210526315789)'}",LOC,95
625,1167,107,0,0,31700,33.094637223974765,[],526,torproject/tor,208112,14101,0.0,951,Core-Periphery,True,42.6,42.6,47.059,17.0,28.4,6.77567848081802,10.188588845707349,17.66700062952138,14.952195219914133,6.741466986401147,0.0,0.0,0.0,9.893301530860564,1.96,0.38,0.53,1.05,"{'useful_comment_density': 'useful_comment_density percentile: 53.333333333333336(+0.5333333333333333)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 71.66666666666667(+0.28333333333333327)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 23.333333333333332(+0.7666666666666667)', 'propagation_cost': 'propagation_cost percentile: 86.66666666666667(+0.13333333333333328)', 'core_size': 'core_size percentile: 75.0(+0.25)'}",LOC,60,1.96,0.38,0.53,1.05,"{'useful_comment_density': 'useful_comment_density percentile: 53.333333333333336(+0.5333333333333333)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 71.66666666666667(+0.28333333333333327)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 23.333333333333332(+0.7666666666666667)', 'propagation_cost': 'propagation_cost percentile: 86.66666666666667(+0.13333333333333328)', 'core_size': 'core_size percentile: 75.0(+0.25)'}",LOC,60
588,1165,3,110,97,176,49.43181818181818,"['filesystem', 'embedded', 'microcontroller']",21,ARMmbed/littlefs,1908,0,0.0,6,Hierarchical,False,0.0,16.7,41.667,0.0,22.1,0.0,10.186114239541643,10.897845456005511,7.459431618637297,1.584962500721156,6.78135971352466,6.599912842187128,0.0,2.584962500721156,3.39,1.22,0.64,1.53,"{'useful_comment_density': 'useful_comment_density percentile: 63.63636363636363(+0.6363636363636364)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.72727272727273(+0.6727272727272728)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.545454545454545(+0.8545454545454545)', 'propagation_cost': 'propagation_cost percentile: 60.0(+0.4)', 'core_size': 'core_size percentile: 18.181818181818183(+0.8181818181818181)'}",LOC,55,3.39,1.22,0.64,1.53,"{'useful_comment_density': 'useful_comment_density percentile: 63.63636363636363(+0.6363636363636364)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.72727272727273(+0.6727272727272728)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.545454545454545(+0.8545454545454545)', 'propagation_cost': 'propagation_cost percentile: 60.0(+0.4)', 'core_size': 'core_size percentile: 18.181818181818183(+0.8181818181818181)'}",LOC,55
547,1162,12,23,35,608,24.177631578947373,"['python', 'python3', 'wsgi-server', 'http-server', 'async']",35,mopemope/meinheld,5534,174,0.0,35,Core-Periphery,True,8.6,25.7,20.408,8.6,17.0,3.144199494036863,10.18239435340453,12.434106928609955,9.247927513443585,3.584962500721156,4.523561956057013,5.129283016944966,0.0,5.129283016944966,2.55,1.36,0.44,0.75,"{'useful_comment_density': 'useful_comment_density percentile: 44.23076923076923(+0.44230769230769235)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 79.8076923076923(+0.20192307692307693)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 45.19230769230769(+0.548076923076923)', 'propagation_cost': 'propagation_cost percentile: 30.76923076923077(+0.6923076923076923)', 'core_size': 'core_size percentile: 33.65384615384615(+0.6634615384615384)'}",LOC,104,2.55,1.36,0.44,0.75,"{'useful_comment_density': 'useful_comment_density percentile: 44.23076923076923(+0.44230769230769235)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 79.8076923076923(+0.20192307692307693)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 45.19230769230769(+0.548076923076923)', 'propagation_cost': 'propagation_cost percentile: 30.76923076923077(+0.6923076923076923)', 'core_size': 'core_size percentile: 33.65384615384615(+0.6634615384615384)'}",LOC,104
760,1161,15,39,68,248,41.532258064516135,[],9,intel/haxm,16170,585,1.0,108,Core-Periphery,True,63.0,63.0,61.68600000000001,7.4,15.9,3.6178107606679033,10.181152256865566,13.981032058361023,7.954196310386875,3.9068905956085187,5.285402218862249,6.087462841250339,0.0,6.754887502163468,1.54,0.19,0.28,1.07,"{'useful_comment_density': 'useful_comment_density percentile: 27.868852459016395(+0.27868852459016397)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 57.377049180327866(+0.42622950819672134)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 36.0655737704918(+0.639344262295082)', 'propagation_cost': 'propagation_cost percentile: 90.1639344262295(+0.09836065573770497)', 'core_size': 'core_size percentile: 90.98360655737704(+0.09016393442622955)'}",LOC,122,1.54,0.19,0.28,1.07,"{'useful_comment_density': 'useful_comment_density percentile: 27.868852459016395(+0.27868852459016397)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 57.377049180327866(+0.42622950819672134)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 36.0655737704918(+0.639344262295082)', 'propagation_cost': 'propagation_cost percentile: 90.1639344262295(+0.09836065573770497)', 'core_size': 'core_size percentile: 90.98360655737704(+0.09016393442622955)'}",LOC,122
598,1155,35,26,118,1291,27.57552285050349,"['c', 'monitoring', 'sar', 'iostat', 'mpstat', 'tapestat', 'pidstat', 'performance-monitoring', 'system-monitoring', 'sadf', 'cpu', 'disk', 'memory', 'linux']",101,sysstat/sysstat,21710,1364,0.0,48,Core-Periphery,True,20.8,27.1,24.523000000000003,10.4,48.9,6.2828189774297565,10.17367713630342,14.406072105502506,10.33427328530719,5.129283016944966,4.700439718141092,6.882643049361842,0.0,5.584962500721156,2.84,1.12,0.9,0.82,"{'useful_comment_density': 'useful_comment_density percentile: 90.07633587786259(+0.9007633587786259)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 63.3587786259542(+0.36641221374045796)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 54.961832061068705(+0.45038167938931295)', 'propagation_cost': 'propagation_cost percentile: 45.038167938931295(+0.549618320610687)', 'core_size': 'core_size percentile: 42.74809160305343(+0.5725190839694657)'}",LOC,131,2.84,1.12,0.9,0.82,"{'useful_comment_density': 'useful_comment_density percentile: 90.07633587786259(+0.9007633587786259)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 63.3587786259542(+0.36641221374045796)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 54.961832061068705(+0.45038167938931295)', 'propagation_cost': 'propagation_cost percentile: 45.038167938931295(+0.549618320610687)', 'core_size': 'core_size percentile: 42.74809160305343(+0.5725190839694657)'}",LOC,131
697,1153,8,1,7,28936,14.36273154547968,[],364,coreutils/coreutils,40006,1560,0.0,187,Hierarchical,False,1.1,65.8,2.725,2.7,29.8,3.899415087736839,10.171176797651771,15.287928767576886,14.820577882655774,3.0,0.0,2.807354922057604,0.0,7.546894459887636,4.45,1.97,0.78,1.7,"{'useful_comment_density': 'useful_comment_density percentile: 78.26086956521739(+0.782608695652174)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 11.304347826086957(+0.8869565217391304)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 19.130434782608695(+0.8086956521739131)', 'propagation_cost': 'propagation_cost percentile: 1.7391304347826086(+0.9826086956521739)', 'core_size': 'core_size percentile: 1.7391304347826086(+0.9826086956521739)'}",LOC,115,4.45,1.97,0.78,1.7,"{'useful_comment_density': 'useful_comment_density percentile: 78.26086956521739(+0.782608695652174)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 11.304347826086957(+0.8869565217391304)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 19.130434782608695(+0.8086956521739131)', 'propagation_cost': 'propagation_cost percentile: 1.7391304347826086(+0.9826086956521739)', 'core_size': 'core_size percentile: 1.7391304347826086(+0.9826086956521739)'}",LOC,115
595,1152,9,21,32,289,18.33910034602076,[],13,TsudaKageyu/minhook,1011,518,0.0,13,Hierarchical,False,0.0,53.8,20.71,0.0,25.6,51.23639960435212,10.169925001442312,9.981567281903015,8.174925682500678,3.169925001442312,4.392317422778761,5.0,0.0,3.700439718141092,2.82,1.46,0.84,0.52,"{'useful_comment_density': 'useful_comment_density percentile: 84.0(+0.84)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.0(+0.52)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 100.0(+0.0)', 'propagation_cost': 'propagation_cost percentile: 32.0(+0.68)', 'core_size': 'core_size percentile: 22.0(+0.78)'}",NEAREST,25,2.82,1.46,0.84,0.52,"{'useful_comment_density': 'useful_comment_density percentile: 84.0(+0.84)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.0(+0.52)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 100.0(+0.0)', 'propagation_cost': 'propagation_cost percentile: 32.0(+0.68)', 'core_size': 'core_size percentile: 22.0(+0.78)'}",NEAREST,25
607,1143,93,78,457,4354,27.92834175470832,"['pcap', 'pcapng', 'packet-capture', 'sniffer', 'libpcap', 'bpf', 'berkeley-packet-filter']",44,the-tcpdump-group/libpcap,24380,1419,0.0,155,Core-Periphery,True,12.3,31.0,19.942,10.3,53.0,5.820344544708778,10.158609688214478,14.573410505507574,12.088125692188207,6.539158811108031,6.285402218862249,8.83605035505807,0.0,7.2761244052742375,3.2,1.38,0.93,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 92.62295081967213(+0.9262295081967212)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 60.65573770491803(+0.39344262295081966)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 50.81967213114754(+0.4918032786885246)', 'propagation_cost': 'propagation_cost percentile: 36.885245901639344(+0.6311475409836066)', 'core_size': 'core_size percentile: 25.40983606557377(+0.7459016393442623)'}",LOC,122,3.2,1.38,0.93,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 92.62295081967213(+0.9262295081967212)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 60.65573770491803(+0.39344262295081966)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 50.81967213114754(+0.4918032786885246)', 'propagation_cost': 'propagation_cost percentile: 36.885245901639344(+0.6311475409836066)', 'core_size': 'core_size percentile: 25.40983606557377(+0.7459016393442623)'}",LOC,122
571,1140,36,75,457,4109,21.56242394743247,[],6,luigirizzo/netmap,29134,2405,0.0,100,Core-Periphery,True,17.0,24.0,19.13,10.0,32.4,8.254959840735909,10.154818109052105,14.830416171792939,12.004571615167656,5.169925001442312,6.22881869049588,8.83605035505807,0.0,6.643856189774724,2.94,1.29,0.82,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 82.17054263565892(+0.8217054263565892)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 57.36434108527132(+0.4263565891472868)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 59.689922480620154(+0.40310077519379844)', 'propagation_cost': 'propagation_cost percentile: 36.434108527131784(+0.6356589147286822)', 'core_size': 'core_size percentile: 34.883720930232556(+0.6511627906976745)'}",LOC,129,2.94,1.29,0.82,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 82.17054263565892(+0.8217054263565892)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 57.36434108527132(+0.4263565891472868)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 59.689922480620154(+0.40310077519379844)', 'propagation_cost': 'propagation_cost percentile: 36.434108527131784(+0.6356589147286822)', 'core_size': 'core_size percentile: 34.883720930232556(+0.6511627906976745)'}",LOC,129
