,stars,contributors,open_issues,closed_issues,commits,defect_proneness,topics,releases_count,project_name,useful_lines_of_code_(uloc),duplicate_uloc,classes,files,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,log_stars,log_uloc,log_commits,log_contributors,log_open_issues,log_closed_issues,log_classes,log_files,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count,overall_score_no_topics,architecture_score_no_topics,clarity_score_no_topics,complexity_score_no_topics,explanation_no_topics,benchmark_selection_no_topics,benchmark_count_no_topics
1,146824,8,232,8104,2989,37.10270993643359,"['vue', 'javascript', 'frontend', 'framework']",248,vuejs/vue,102940,83607,82.0,477,Hierarchical,False,0.8,58.5,0.621,0.2,13.5,81.21915679036333,17.163728286289153,16.651444162093895,11.545447181678094,3.0,7.857980995127572,12.984418458801137,6.357552004618084,8.897845456005511,1.48,0.73,0.43,0.32,"{'useful_comment_density': 'useful_comment_density percentile: 43.333333333333336(+0.43333333333333335)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 76.66666666666667(+0.23333333333333328)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 91.66666666666667(+0.08333333333333329)', 'propagation_cost': 'propagation_cost percentile: 65.0(+0.35)', 'core_size': 'core_size percentile: 61.666666666666664(+0.38333333333333336)'}",LOC,60,1.48,0.73,0.43,0.32,"{'useful_comment_density': 'useful_comment_density percentile: 43.333333333333336(+0.43333333333333335)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 76.66666666666667(+0.23333333333333328)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 91.66666666666667(+0.08333333333333329)', 'propagation_cost': 'propagation_cost percentile: 65.0(+0.35)', 'core_size': 'core_size percentile: 61.666666666666664(+0.38333333333333336)'}",LOC,60
2,135058,703,657,7284,10785,31.423273064441357,"['javascript', 'react', 'frontend', 'declarative', 'ui', 'library']",118,facebook/react,98454,20840,1505.0,919,Hierarchical,False,0.3,26.7,0.162,0.0,11.6,21.16724561724257,17.043219573139634,16.587162200840666,13.396738556047817,9.457380879072534,9.35974956032233,12.830515206976838,10.555547771647065,9.843921051289035,2.85,1.37,0.35,1.13,"{'useful_comment_density': 'useful_comment_density percentile: 35.483870967741936(+0.3548387096774194)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.25806451612903(+0.6774193548387097)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 54.83870967741935(+0.4516129032258065)', 'propagation_cost': 'propagation_cost percentile: 20.967741935483872(+0.7903225806451613)', 'core_size': 'core_size percentile: 41.935483870967744(+0.5806451612903225)'}",LOC,62,2.85,1.37,0.35,1.13,"{'useful_comment_density': 'useful_comment_density percentile: 35.483870967741936(+0.3548387096774194)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.25806451612903(+0.6774193548387097)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 54.83870967741935(+0.4516129032258065)', 'propagation_cost': 'propagation_cost percentile: 20.967741935483872(+0.7903225806451613)', 'core_size': 'core_size percentile: 41.935483870967744(+0.5806451612903225)'}",LOC,62
4,88353,308,78,836,1715,23.381924198250733,"['javascript', 'eslint', 'naming-conventions', 'arrow-functions', 'style-guide', 'style-linter', 'es6', 'es2015', 'linting', 'styleguide', 'es2016', 'es2017', 'es2018', 'tc39']",90,airbnb/javascript,1340,134,0.0,22,Hierarchical,False,0.0,27.3,5.372000000000001,0.0,60.7,10.0,16.430991501441707,10.388017285345136,10.743992861060175,8.266786540694902,6.285402218862249,9.707359132080883,0.0,4.459431618637297,3.02,1.26,1.0,0.76,"{'useful_comment_density': 'useful_comment_density percentile: 100.0(+1.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.714285714285715(+0.4928571428571428)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 72.85714285714286(+0.2714285714285714)', 'propagation_cost': 'propagation_cost percentile: 38.57142857142857(+0.6142857142857143)', 'core_size': 'core_size percentile: 35.0(+0.65)'}",LOC,70,3.02,1.26,1.0,0.76,"{'useful_comment_density': 'useful_comment_density percentile: 100.0(+1.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.714285714285715(+0.4928571428571428)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 72.85714285714286(+0.2714285714285714)', 'propagation_cost': 'propagation_cost percentile: 38.57142857142857(+0.6142857142857143)', 'core_size': 'core_size percentile: 35.0(+0.65)'}",LOC,70
5,80381,441,615,16651,16305,37.79822140447715,[],324,facebook/react-native,71363,68293,264.0,954,Hierarchical,False,0.0,0.9,0.105,0.0,20.6,95.69805081064418,16.294566905267416,16.122888644949878,13.993026820635828,8.784634845557521,9.264442600226602,14.023321202594843,8.044394119358454,9.897845456005511,3.03,1.73,0.67,0.63,"{'useful_comment_density': 'useful_comment_density percentile: 66.66666666666667(+0.6666666666666667)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 37.17948717948718(+0.6282051282051282)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 100.0(+0.0)', 'propagation_cost': 'propagation_cost percentile: 8.974358974358974(+0.9102564102564102)', 'core_size': 'core_size percentile: 17.94871794871795(+0.8205128205128205)'}",LOC,78,3.03,1.73,0.67,0.63,"{'useful_comment_density': 'useful_comment_density percentile: 66.66666666666667(+0.6666666666666667)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 37.17948717948718(+0.6282051282051282)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 100.0(+0.0)', 'propagation_cost': 'propagation_cost percentile: 8.974358974358974(+0.9102564102564102)', 'core_size': 'core_size percentile: 17.94871794871795(+0.8205128205128205)'}",LOC,78
6,71006,26,348,4509,2158,32.34476367006487,"['react', 'zero-configuration', 'build-tools']",308,facebook/create-react-app,8185,286,49.0,272,Hierarchical,False,0.7,53.7,0.737,0.0,16.4,3.4941967012828345,16.11565331690638,12.998766701361516,11.075479149488016,4.700439718141092,8.442943495848729,12.13859179463752,5.614709844115208,8.087462841250339,3.2,1.4,0.55,1.25,"{'useful_comment_density': 'useful_comment_density percentile: 55.333333333333336(+0.5533333333333333)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 47.666666666666664(+0.5233333333333333)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 27.333333333333332(+0.7266666666666667)', 'propagation_cost': 'propagation_cost percentile: 16.0(+0.84)', 'core_size': 'core_size percentile: 43.666666666666664(+0.5633333333333334)'}",LOC,150,3.2,1.4,0.55,1.25,"{'useful_comment_density': 'useful_comment_density percentile: 55.333333333333336(+0.5533333333333333)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 47.666666666666664(+0.5233333333333333)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 27.333333333333332(+0.7266666666666667)', 'propagation_cost': 'propagation_cost percentile: 16.0(+0.84)', 'core_size': 'core_size percentile: 43.666666666666664(+0.5633333333333334)'}",LOC,150
9,63756,99,552,1301,839,28.009535160905838,"['http-client', 'javascript', 'nodejs', 'promise']",40,axios/axios,4648,375,14.0,90,Hierarchical,False,0.0,6.7,1.173,0.0,17.7,8.067986230636832,15.960273498194226,12.18239435340453,9.712527000439824,6.6293566200796095,9.108524456778168,10.345405246717796,3.807354922057604,6.491853096329675,3.31,1.6,0.7,1.01,"{'useful_comment_density': 'useful_comment_density percentile: 70.0(+0.7)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 49.61538461538461(+0.5038461538461538)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 49.23076923076923(+0.5076923076923077)', 'propagation_cost': 'propagation_cost percentile: 13.846153846153847(+0.8615384615384616)', 'core_size': 'core_size percentile: 25.76923076923077(+0.7423076923076922)'}",LOC,130,3.31,1.6,0.7,1.01,"{'useful_comment_density': 'useful_comment_density percentile: 70.0(+0.7)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 49.61538461538461(+0.5038461538461538)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 49.23076923076923(+0.5076923076923077)', 'propagation_cost': 'propagation_cost percentile: 13.846153846153847(+0.8615384615384616)', 'core_size': 'core_size percentile: 25.76923076923077(+0.7423076923076922)'}",LOC,130
8,60769,2,4865,9914,47,17.02127659574468,"['fontawesome', 'icons', 'webfont', 'font', 'css', 'svg-icons', 'svg-sprites']",54,FortAwesome/Font-Awesome,98037,58551,14.0,3098,Hierarchical,False,0.0,0.0,0.032,0.0,0.3,59.72336974815631,15.891047930986295,16.581038716963675,5.554588851677638,1.0,12.248224089668474,13.275251543470327,3.807354922057604,11.597121428789569,2.76,1.87,0.02,0.87,"{'useful_comment_density': 'useful_comment_density percentile: 1.5873015873015872(+0.015873015873015872)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.53968253968254(+0.6746031746031746)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 80.95238095238095(+0.19047619047619052)', 'propagation_cost': 'propagation_cost percentile: 0.0(+1.0)', 'core_size': 'core_size percentile: 12.698412698412698(+0.873015873015873)'}",LOC,63,2.76,1.87,0.02,0.87,"{'useful_comment_density': 'useful_comment_density percentile: 1.5873015873015872(+0.015873015873015872)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.53968253968254(+0.6746031746031746)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 80.95238095238095(+0.19047619047619052)', 'propagation_cost': 'propagation_cost percentile: 0.0(+1.0)', 'core_size': 'core_size percentile: 12.698412698412698(+0.873015873015873)'}",LOC,63
7,59622,58,386,8559,8961,47.81832384778485,[],204,angular/angular.js,199717,115330,78.0,1195,Hierarchical,False,0.0,2.2,0.085,0.0,12.0,57.74671159690963,15.863557150411683,17.60759761529001,13.129444023031947,5.857980995127572,8.59245703726808,13.063226532302876,6.285402218862249,10.222794902868111,3.38,1.8,0.44,1.14,"{'useful_comment_density': 'useful_comment_density percentile: 44.0(+0.44)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 26.0(+0.74)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 60.0(+0.4)', 'propagation_cost': 'propagation_cost percentile: 12.0(+0.88)', 'core_size': 'core_size percentile: 8.0(+0.92)'}",NEAREST,25,3.38,1.8,0.44,1.14,"{'useful_comment_density': 'useful_comment_density percentile: 44.0(+0.44)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 26.0(+0.74)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 60.0(+0.4)', 'propagation_cost': 'propagation_cost percentile: 12.0(+0.88)', 'core_size': 'core_size percentile: 8.0(+0.92)'}",NEAREST,25
10,54164,953,602,8438,27016,20.76917382291975,"['javascript', '3d', 'scene-graph', 'html5', 'svg', 'canvas', 'webgl', 'webvr']",99,mrdoob/three.js,230913,152542,1476.0,2340,Hierarchical,False,1.7,29.7,0.564,0.8,10.3,66.060377718015,15.725046665121754,17.81698987105505,14.721526464007477,9.896332403909941,9.233619676759702,13.042685372219351,10.527477006060396,11.192292814470767,1.12,0.56,0.24,0.32,"{'useful_comment_density': 'useful_comment_density percentile: 24.0(+0.24)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 100.0(+0.0)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 68.0(+0.32)', 'propagation_cost': 'propagation_cost percentile: 64.0(+0.36)', 'core_size': 'core_size percentile: 80.0(+0.2)'}",NEAREST,25,1.12,0.56,0.24,0.32,"{'useful_comment_density': 'useful_comment_density percentile: 24.0(+0.24)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 100.0(+0.0)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 68.0(+0.32)', 'propagation_cost': 'propagation_cost percentile: 64.0(+0.36)', 'core_size': 'core_size percentile: 80.0(+0.2)'}",NEAREST,25
14,53204,5,470,2745,1408,49.14772727272727,"['headless-chrome', 'testing', 'web', 'developer-tools', 'node-module', 'automation']",33,GoogleChrome/puppeteer,17358,2016,128.0,239,Hierarchical,False,0.0,19.7,0.495,0.0,13.7,11.61424127203595,15.69924709450952,14.083313108650756,10.459431618637296,2.321928094887362,8.876516946565,11.42259043389256,7.0,7.900866807980749,3.07,1.6,0.5,0.97,"{'useful_comment_density': 'useful_comment_density percentile: 50.3448275862069(+0.503448275862069)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 46.206896551724135(+0.5379310344827587)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 56.55172413793103(+0.4344827586206897)', 'propagation_cost': 'propagation_cost percentile: 20.689655172413794(+0.7931034482758621)', 'core_size': 'core_size percentile: 19.310344827586206(+0.806896551724138)'}",LOC,145,3.07,1.6,0.5,0.97,"{'useful_comment_density': 'useful_comment_density percentile: 50.3448275862069(+0.503448275862069)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 46.206896551724135(+0.5379310344827587)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 56.55172413793103(+0.4344827586206897)', 'propagation_cost': 'propagation_cost percentile: 20.689655172413794(+0.7931034482758621)', 'core_size': 'core_size percentile: 19.310344827586206(+0.806896551724138)'}",LOC,145
13,50281,327,27,1645,2803,25.508383874420264,['redux'],60,reduxjs/redux,6263,291,15.0,218,Hierarchical,False,1.4,29.4,1.435,0.0,11.4,4.6463356219064345,15.617725722241332,12.612638163604771,11.452756029032495,8.353146825498083,4.754887502163468,10.683871868622603,3.9068905956085187,7.768184324776926,2.66,1.11,0.43,1.12,"{'useful_comment_density': 'useful_comment_density percentile: 42.94871794871795(+0.4294871794871795)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 49.03846153846154(+0.5096153846153846)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 38.46153846153846(+0.6153846153846154)', 'propagation_cost': 'propagation_cost percentile: 33.97435897435897(+0.6602564102564102)', 'core_size': 'core_size percentile: 54.80769230769231(+0.4519230769230769)'}",LOC,156,2.66,1.11,0.43,1.12,"{'useful_comment_density': 'useful_comment_density percentile: 42.94871794871795(+0.4294871794871795)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 49.03846153846154(+0.5096153846153846)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 38.46153846153846(+0.6153846153846154)', 'propagation_cost': 'propagation_cost percentile: 33.97435897435897(+0.6602564102564102)', 'core_size': 'core_size percentile: 54.80769230769231(+0.4519230769230769)'}",LOC,156
17,50008,413,347,8926,9133,31.84057812328917,"['material-ui', 'google-material', 'react-components', 'react', 'javascript', 'material-design', 'material']",236,mui-org/material-ui,113425,7756,170.0,7164,Hierarchical,False,0.1,81.7,0.039,0.0,5.0,6.837998677540225,15.609871287178827,16.79137913412547,13.156873117949567,8.689997971419446,8.43879185257826,13.123798091251855,7.409390936137702,12.806549621985962,3.32,1.7,0.12,1.5,"{'useful_comment_density': 'useful_comment_density percentile: 12.068965517241379(+0.12068965517241378)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.758620689655174(+0.6724137931034483)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 17.24137931034483(+0.8275862068965517)', 'propagation_cost': 'propagation_cost percentile: 3.4482758620689653(+0.9655172413793103)', 'core_size': 'core_size percentile: 26.724137931034484(+0.7327586206896552)'}",LOC,58,3.32,1.7,0.12,1.5,"{'useful_comment_density': 'useful_comment_density percentile: 12.068965517241379(+0.12068965517241378)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.758620689655174(+0.6724137931034483)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 17.24137931034483(+0.8275862068965517)', 'propagation_cost': 'propagation_cost percentile: 3.4482758620689653(+0.9655172413793103)', 'core_size': 'core_size percentile: 26.724137931034484(+0.7327586206896552)'}",LOC,58
11,49676,439,504,14471,36210,13.120684893675781,"['atom', 'editor', 'javascript', 'electron', 'windows', 'linux', 'macos']",528,atom/atom,104926,2487,162.0,353,Hierarchical,False,0.0,7.6,0.298,0.0,6.6,2.3702418847568762,15.600261389410297,16.679012687369152,15.14410055636354,8.778077129535358,8.977279923499916,13.820877000464833,7.339850002884624,8.46352437327118,3.34,1.5,0.2,1.64,"{'useful_comment_density': 'useful_comment_density percentile: 19.672131147540984(+0.19672131147540983)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 31.147540983606557(+0.6885245901639344)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 4.918032786885246(+0.9508196721311475)', 'propagation_cost': 'propagation_cost percentile: 37.704918032786885(+0.6229508196721312)', 'core_size': 'core_size percentile: 12.295081967213115(+0.8770491803278688)'}",LOC,61,3.34,1.5,0.2,1.64,"{'useful_comment_density': 'useful_comment_density percentile: 19.672131147540984(+0.19672131147540983)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 31.147540983606557(+0.6885245901639344)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 4.918032786885246(+0.9508196721311475)', 'propagation_cost': 'propagation_cost percentile: 37.704918032786885(+0.6229508196721312)', 'core_size': 'core_size percentile: 12.295081967213115(+0.8770491803278688)'}",LOC,61
23,48074,118,10,192,4363,11.230804492321797,"['awesome-list', 'javascript', 'snippets', 'snippets-collection', 'learning-resources', 'learn-to-code', 'programming', 'education', 'es6-javascript', 'nodejs']",6,30-seconds/30-seconds-of-code,12764,5634,2.0,413,Hierarchical,False,0.0,4.4,0.252,0.0,1.1,44.13976809777499,15.552969227545288,13.639792893279312,12.091104758376499,6.882643049361842,3.321928094887362,7.584962500721156,1.0,8.689997971419446,2.47,1.77,0.01,0.69,"{'useful_comment_density': 'useful_comment_density percentile: 1.2048192771084338(+0.012048192771084338)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 46.08433734939759(+0.539156626506024)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 84.93975903614458(+0.1506024096385542)', 'propagation_cost': 'propagation_cost percentile: 4.819277108433735(+0.9518072289156626)', 'core_size': 'core_size percentile: 18.674698795180724(+0.8132530120481928)'}",LOC,166,2.47,1.77,0.01,0.69,"{'useful_comment_density': 'useful_comment_density percentile: 1.2048192771084338(+0.012048192771084338)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 46.08433734939759(+0.539156626506024)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 84.93975903614458(+0.1506024096385542)', 'propagation_cost': 'propagation_cost percentile: 4.819277108433735(+0.9518072289156626)', 'core_size': 'core_size percentile: 18.674698795180724(+0.8132530120481928)'}",LOC,166
18,47915,237,398,1279,2202,20.435967302452315,"['presentations', 'slides', 'slideshow']",25,hakimel/reveal.js,6702,2456,8.0,61,Hierarchical,False,0.0,65.6,3.628,0.0,37.3,36.6457773798866,15.548189748202866,12.71037597120447,11.10459875356437,7.888743248898259,8.63662462054365,10.320800548881637,3.0,5.930737337562887,2.71,1.16,0.92,0.63,"{'useful_comment_density': 'useful_comment_density percentile: 92.20779220779221(+0.922077922077922)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.37662337662338(+0.5162337662337663)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 88.31168831168831(+0.11688311688311685)', 'propagation_cost': 'propagation_cost percentile: 62.33766233766234(+0.37662337662337664)', 'core_size': 'core_size percentile: 21.428571428571427(+0.7857142857142857)'}",LOC,154,2.71,1.16,0.92,0.63,"{'useful_comment_density': 'useful_comment_density percentile: 92.20779220779221(+0.922077922077922)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.37662337662338(+0.5162337662337663)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 88.31168831168831(+0.11688311688311685)', 'propagation_cost': 'propagation_cost percentile: 62.33766233766234(+0.37662337662337664)', 'core_size': 'core_size percentile: 21.428571428571427(+0.7857142857142857)'}",LOC,154
16,47316,111,400,2339,1715,29.329446064139944,[],127,socketio/socket.io,3395,401,7.0,43,Hierarchical,False,0.0,23.3,2.596,0.0,17.3,11.811487481590573,15.530040495828972,11.729195859132094,10.743992861060175,6.794415866350106,8.643856189774725,11.191676146352428,2.807354922057604,5.426264754702098,2.9,1.34,0.72,0.84,"{'useful_comment_density': 'useful_comment_density percentile: 72.44094488188976(+0.7244094488188977)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.0(+0.5)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 66.14173228346456(+0.3385826771653544)', 'propagation_cost': 'propagation_cost percentile: 36.22047244094488(+0.6377952755905512)', 'core_size': 'core_size percentile: 29.52755905511811(+0.704724409448819)'}",LOC,127,2.9,1.34,0.72,0.84,"{'useful_comment_density': 'useful_comment_density percentile: 72.44094488188976(+0.7244094488188977)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.0(+0.5)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 66.14173228346456(+0.3385826771653544)', 'propagation_cost': 'propagation_cost percentile: 36.22047244094488(+0.6377952755905512)', 'core_size': 'core_size percentile: 29.52755905511811(+0.704724409448819)'}",LOC,127
19,46246,205,817,5184,6684,39.183123877917424,"['ui', 'ui-components', 'flexbox', 'css-framework', 'dropdown', 'button', 'popup', 'sidebar', 'tooltip', 'semantic']",159,Semantic-Org/Semantic-UI,45068,17053,10.0,255,Hierarchical,False,0.8,11.0,0.5,0.0,22.3,37.838377562794,15.497040966157314,15.459815807989589,12.706496018061188,7.679480099505446,9.674192268145683,12.339850002884624,3.321928094887362,7.994353436858858,2.61,1.09,0.69,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 69.3069306930693(+0.693069306930693)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 40.59405940594059(+0.5940594059405941)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.23762376237623(+0.2376237623762377)', 'propagation_cost': 'propagation_cost percentile: 34.65346534653465(+0.6534653465346534)', 'core_size': 'core_size percentile: 56.43564356435643(+0.4356435643564357)'}",LOC,101,2.61,1.09,0.69,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 69.3069306930693(+0.693069306930693)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 40.59405940594059(+0.5940594059405941)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.23762376237623(+0.2376237623762377)', 'propagation_cost': 'propagation_cost percentile: 34.65346534653465(+0.6534653465346534)', 'core_size': 'core_size percentile: 56.43564356435643(+0.4356435643564357)'}",LOC,101
20,45213,136,115,3010,5502,15.576154125772446,"['javascript', 'nodejs', 'express', 'server']",279,expressjs/express,9490,326,9.0,157,Hierarchical,False,0.0,0.0,0.637,0.0,14.8,3.435194942044257,15.464450026945993,13.212192371908472,12.42574042431621,7.087462841250339,6.845490050944375,11.555547771647065,3.169925001442312,7.294620748891627,3.51,1.65,0.57,1.29,"{'useful_comment_density': 'useful_comment_density percentile: 56.578947368421055(+0.5657894736842105)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 47.03947368421053(+0.5296052631578947)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 23.68421052631579(+0.763157894736842)', 'propagation_cost': 'propagation_cost percentile: 15.131578947368421(+0.8486842105263157)', 'core_size': 'core_size percentile: 20.06578947368421(+0.799342105263158)'}",LOC,152,3.51,1.65,0.57,1.29,"{'useful_comment_density': 'useful_comment_density percentile: 56.578947368421055(+0.5657894736842105)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 47.03947368421053(+0.5296052631578947)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 23.68421052631579(+0.763157894736842)', 'propagation_cost': 'propagation_cost percentile: 15.131578947368421(+0.8486842105263157)', 'core_size': 'core_size percentile: 20.06578947368421(+0.799342105263158)'}",LOC,152
21,44946,174,475,4232,2709,38.021410114433365,"['javascript', 'chart', 'html5', 'canvas', 'graph', 'html5-charts']",43,chartjs/Chart.js,32792,10865,3.0,279,Hierarchical,False,0.0,23.7,0.444,0.0,8.3,33.133081239326664,15.455905107370524,15.001056274634779,11.403544678202014,7.442943495848728,8.89178370321831,12.047123912114026,1.584962500721156,8.124121311829187,2.73,1.61,0.29,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 28.703703703703702(+0.28703703703703703)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 43.05555555555556(+0.5694444444444444)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 74.07407407407408(+0.25925925925925924)', 'propagation_cost': 'propagation_cost percentile: 21.296296296296298(+0.787037037037037)', 'core_size': 'core_size percentile: 18.055555555555557(+0.8194444444444444)'}",LOC,108,2.73,1.61,0.29,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 28.703703703703702(+0.28703703703703703)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 43.05555555555556(+0.5694444444444444)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 74.07407407407408(+0.25925925925925924)', 'propagation_cost': 'propagation_cost percentile: 21.296296296296298(+0.787037037037037)', 'core_size': 'core_size percentile: 18.055555555555557(+0.8194444444444444)'}",LOC,108
27,42290,36,421,378,741,15.519568151147098,[],119,typicode/json-server,2065,116,0.0,39,Hierarchical,False,0.0,0.0,2.5639999999999996,0.0,4.5,5.6174334140435835,15.368028939916163,11.011926066306808,9.533329732305834,5.169925001442312,8.717676423066395,8.562242424221072,0.0,5.285402218862249,2.63,1.45,0.19,0.99,"{'useful_comment_density': 'useful_comment_density percentile: 19.26605504587156(+0.1926605504587156)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.45871559633027(+0.4954128440366973)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 50.45871559633027(+0.4954128440366973)', 'propagation_cost': 'propagation_cost percentile: 19.26605504587156(+0.8073394495412844)', 'core_size': 'core_size percentile: 35.321100917431195(+0.6467889908256881)'}",LOC,109,2.63,1.45,0.19,0.99,"{'useful_comment_density': 'useful_comment_density percentile: 19.26605504587156(+0.1926605504587156)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.45871559633027(+0.4954128440366973)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 50.45871559633027(+0.4954128440366973)', 'propagation_cost': 'propagation_cost percentile: 19.26605504587156(+0.8073394495412844)', 'core_size': 'core_size percentile: 35.321100917431195(+0.6467889908256881)'}",LOC,109
25,42141,254,261,3178,3720,30.18817204301075,[],75,moment/moment,136785,77559,8.0,584,Hierarchical,False,3.3,53.4,10.972999999999999,0.2,3.7,56.70139269656761,15.362936929061178,17.061550505741565,11.861086905995395,7.9886846867721655,8.027905996569885,11.63390340934852,3.0,9.189824558880018,0.66,0.05,0.11,0.5,"{'useful_comment_density': 'useful_comment_density percentile: 11.363636363636363(+0.11363636363636363)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 79.54545454545455(+0.20454545454545453)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 70.45454545454545(+0.29545454545454547)', 'propagation_cost': 'propagation_cost percentile: 100.0(+0.0)', 'core_size': 'core_size percentile: 95.45454545454545(+0.04545454545454547)'}",LOC,44,0.66,0.05,0.11,0.5,"{'useful_comment_density': 'useful_comment_density percentile: 11.363636363636363(+0.11363636363636363)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 79.54545454545455(+0.20454545454545453)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 70.45454545454545(+0.29545454545454547)', 'propagation_cost': 'propagation_cost percentile: 100.0(+0.0)', 'core_size': 'core_size percentile: 95.45454545454545(+0.04545454545454547)'}",LOC,44
