,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
760,[],Samsung/veles,18320,5687,Core-Periphery,True,26.4,26.4,23.584,4.4,44.3,31.042576419213972,2.01,0.62,0.86,0.53,"{'useful_comment_density': 'useful_comment_density percentile: 85.96491228070175(+0.8596491228070176)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.87719298245614(+0.4912280701754386)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 96.49122807017544(+0.03508771929824562)', 'propagation_cost': 'propagation_cost percentile: 61.40350877192982(+0.3859649122807018)', 'core_size': 'core_size percentile: 76.3157894736842(+0.23684210526315794)'}",LOC,114
761,[],visualboyadvance-m/visualboyadvance-m,75303,18908,Core-Periphery,True,27.8,19.4,28.804000000000002,7.5,14.7,25.10922539606656,1.47,0.64,0.31,0.52,"{'useful_comment_density': 'useful_comment_density percentile: 31.159420289855074(+0.3115942028985507)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 55.072463768115945(+0.4492753623188406)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 92.7536231884058(+0.07246376811594203)', 'propagation_cost': 'propagation_cost percentile: 68.84057971014492(+0.3115942028985508)', 'core_size': 'core_size percentile: 67.3913043478261(+0.3260869565217391)'}",LOC,138
762,"['lego-cad', 'ldraw', 'lego', 'cad', 'linux', 'macos', 'windows']",leozide/leocad,29608,452,Core-Periphery,True,62.0,62.0,63.145,27.3,4.9,1.526614428532829,0.96,0.06,0.04,0.86,"{'useful_comment_density': 'useful_comment_density percentile: 4.104477611940299(+0.041044776119402986)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 100.0(+0.0)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.17910447761194(+0.8582089552238805)', 'propagation_cost': 'propagation_cost percentile: 97.01492537313433(+0.029850746268656678)', 'core_size': 'core_size percentile: 97.01492537313433(+0.029850746268656678)'}",LOC,134
763,[],nokiatech/heif,20596,422,Core-Periphery,True,18.8,18.3,28.959,5.2,26.8,2.0489415420469994,2.55,0.65,0.65,1.25,"{'useful_comment_density': 'useful_comment_density percentile: 65.41666666666667(+0.6541666666666667)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 56.666666666666664(+0.43333333333333335)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 18.333333333333332(+0.8166666666666668)', 'propagation_cost': 'propagation_cost percentile: 74.16666666666667(+0.2583333333333333)', 'core_size': 'core_size percentile: 60.833333333333336(+0.39166666666666666)'}",LOC,120
767,"['vulkan', 'game', 'rendering', 'game-engine', 'cross-platform-game', 'cross-platform', 'data-oriented-design', 'data-oriented', 'vulkan-sdk', 'rendering-engine']",begla/Intrinsic,30930,1358,Core-Periphery,True,14.8,22.7,26.511999999999997,1.9,25.7,4.39055932751374,3.03,0.92,0.69,1.42,"{'useful_comment_density': 'useful_comment_density percentile: 68.61313868613139(+0.6861313868613139)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 19.708029197080293(+0.8029197080291971)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 37.956204379562045(+0.6204379562043796)', 'propagation_cost': 'propagation_cost percentile: 62.043795620437955(+0.3795620437956205)', 'core_size': 'core_size percentile: 45.98540145985402(+0.5401459854014599)'}",LOC,137
768,[],rime/weasel,27426,1002,Core-Periphery,True,7.9,24.3,10.754000000000001,6.2,23.9,3.6534675125793044,3.18,1.53,0.56,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 56.34920634920635(+0.5634920634920635)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 59.12698412698413(+0.4087301587301587)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 31.746031746031747(+0.6825396825396826)', 'propagation_cost': 'propagation_cost percentile: 18.253968253968253(+0.8174603174603174)', 'core_size': 'core_size percentile: 28.571428571428573(+0.7142857142857143)'}",LOC,126
769,"['bitcoin', 'blockchain', 'analysis', 'blocksci']",citp/BlockSci,11911,90,Hierarchical,False,1.4,15.9,11.052,0.3,12.9,0.7556040634707414,3.81,1.75,0.24,1.82,"{'useful_comment_density': 'useful_comment_density percentile: 23.91304347826087(+0.2391304347826087)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 10.869565217391305(+0.8913043478260869)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 7.608695652173913(+0.923913043478261)', 'propagation_cost': 'propagation_cost percentile: 21.73913043478261(+0.782608695652174)', 'core_size': 'core_size percentile: 3.260869565217391(+0.967391304347826)'}",LOC,92
771,"['encoder', 'decoder', 'vp8', 'video']",excamera/alfalfa,11136,168,Multi-Core,False,4.7,23.3,17.078,5.4,10.0,1.5086206896551724,2.61,1.29,0.21,1.11,"{'useful_comment_density': 'useful_comment_density percentile: 21.11111111111111(+0.2111111111111111)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 65.55555555555556(+0.34444444444444444)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 23.333333333333332(+0.7666666666666667)', 'propagation_cost': 'propagation_cost percentile: 44.44444444444444(+0.5555555555555556)', 'core_size': 'core_size percentile: 26.666666666666668(+0.7333333333333333)'}",LOC,90
772,"['anime', 'windows', 'myanimelist', 'kitsu', 'anilist']",erengy/taiga,24205,347,Core-Periphery,True,37.2,11.5,40.646,19.9,9.4,1.4335881016318943,1.41,0.34,0.16,0.91,"{'useful_comment_density': 'useful_comment_density percentile: 16.0(+0.16)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.8(+0.03200000000000003)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 12.0(+0.88)', 'propagation_cost': 'propagation_cost percentile: 85.6(+0.14400000000000004)', 'core_size': 'core_size percentile: 80.8(+0.19200000000000003)'}",LOC,125
773,[],felis/USB_Host_Shield_2.0,12660,2183,Core-Periphery,True,27.4,45.3,28.631999999999998,5.3,43.6,17.243285939968406,1.69,0.41,0.84,0.44,"{'useful_comment_density': 'useful_comment_density percentile: 83.83838383838383(+0.8383838383838383)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 65.65656565656566(+0.34343434343434337)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 89.8989898989899(+0.10101010101010104)', 'propagation_cost': 'propagation_cost percentile: 77.77777777777777(+0.2222222222222223)', 'core_size': 'core_size percentile: 80.8080808080808(+0.19191919191919196)'}",LOC,99
774,['trafficserver'],apache/trafficserver,244494,14676,Core-Periphery,True,41.5,44.1,42.68600000000001,10.5,21.6,6.002601290829223,1.87,0.41,0.35,1.11,"{'useful_comment_density': 'useful_comment_density percentile: 34.69387755102041(+0.3469387755102041)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 69.38775510204081(+0.30612244897959184)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 19.387755102040817(+0.8061224489795918)', 'propagation_cost': 'propagation_cost percentile: 79.59183673469387(+0.20408163265306128)', 'core_size': 'core_size percentile: 79.59183673469387(+0.20408163265306128)'}",LOC,98
776,"['firmware', 'transmitter']",opentx/opentx,170562,70430,Core-Periphery,True,21.9,32.9,22.184,6.3,57.1,41.292902287731145,2.64,1.03,0.96,0.65,"{'useful_comment_density': 'useful_comment_density percentile: 96.26168224299066(+0.9626168224299065)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 39.25233644859813(+0.6074766355140188)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 95.32710280373831(+0.04672897196261687)', 'propagation_cost': 'propagation_cost percentile: 45.794392523364486(+0.5420560747663551)', 'core_size': 'core_size percentile: 51.401869158878505(+0.48598130841121495)'}",LOC,107
777,"['static-analysis', 'software-verification', 'abstract-interpretation', 'program-analysis']",NASA-SW-VnV/ikos,87107,11440,Hierarchical,False,2.5,50.1,3.0060000000000002,2.8,15.7,13.133272871296223,3.33,1.82,0.39,1.12,"{'useful_comment_density': 'useful_comment_density percentile: 39.0625(+0.390625)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 19.140625(+0.80859375)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 68.75(+0.3125)', 'propagation_cost': 'propagation_cost percentile: 7.03125(+0.9296875)', 'core_size': 'core_size percentile: 10.546875(+0.89453125)'}",LOC,128
778,[],libxmljs/libxmljs,96695,10949,Core-Periphery,True,56.1,56.1,54.386,20.9,30.1,11.32323284554527,1.36,0.15,0.78,0.43,"{'useful_comment_density': 'useful_comment_density percentile: 78.4(+0.784)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.0(+0.04)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 60.8(+0.392)', 'propagation_cost': 'propagation_cost percentile: 92.0(+0.08)', 'core_size': 'core_size percentile: 92.8(+0.07200000000000002)'}",LOC,125
779,[],tomhrr/dale,15434,544,Core-Periphery,True,37.9,24.9,42.068999999999996,2.7,18.0,3.524685758714526,1.91,0.22,0.43,1.26,"{'useful_comment_density': 'useful_comment_density percentile: 42.592592592592595(+0.42592592592592593)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 41.666666666666664(+0.5833333333333334)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 32.407407407407405(+0.6759259259259259)', 'propagation_cost': 'propagation_cost percentile: 90.74074074074075(+0.09259259259259252)', 'core_size': 'core_size percentile: 87.03703703703704(+0.12962962962962962)'}",LOC,108
780,[],sourcey/libsourcey,70826,4750,Hierarchical,False,3.8,27.4,7.341,5.1,34.4,6.706576680879903,3.74,1.71,0.88,1.15,"{'useful_comment_density': 'useful_comment_density percentile: 87.5912408759124(+0.875912408759124)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 43.065693430656935(+0.5693430656934306)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 42.33576642335766(+0.5766423357664234)', 'propagation_cost': 'propagation_cost percentile: 13.86861313868613(+0.8613138686131387)', 'core_size': 'core_size percentile: 15.328467153284672(+0.8467153284671532)'}",LOC,137
782,[],mmp/pbrt-v2,97234,13793,Core-Periphery,True,43.2,43.2,23.888,5.1,19.5,14.185367258366416,2.0,0.6,0.48,0.92,"{'useful_comment_density': 'useful_comment_density percentile: 47.93388429752066(+0.4793388429752066)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 35.12396694214876(+0.6487603305785123)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 72.72727272727273(+0.27272727272727265)', 'propagation_cost': 'propagation_cost percentile: 57.85123966942149(+0.4214876033057851)', 'core_size': 'core_size percentile: 82.64462809917356(+0.1735537190082644)'}",LOC,121
783,[],baidu/bigflow,46213,3872,Hierarchical,False,1.0,21.5,4.512,1.6,12.1,8.378594767706057,3.49,1.93,0.23,1.33,"{'useful_comment_density': 'useful_comment_density percentile: 23.48993288590604(+0.2348993288590604)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 15.771812080536913(+0.8422818791946308)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 51.67785234899329(+0.4832214765100671)', 'propagation_cost': 'propagation_cost percentile: 5.369127516778524(+0.9463087248322148)', 'core_size': 'core_size percentile: 2.0134228187919465(+0.9798657718120805)'}",LOC,149
784,"['steamworks', 'steam', 'steam-games', 'electron', 'nwjs', 'nodejs']",greenheartgames/greenworks,12628,1439,Core-Periphery,True,22.8,36.7,22.0,3.8,34.7,11.395312005068101,2.11,0.64,0.79,0.68,"{'useful_comment_density': 'useful_comment_density percentile: 79.0(+0.79)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 52.0(+0.48)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 80.0(+0.2)', 'propagation_cost': 'propagation_cost percentile: 58.0(+0.42)', 'core_size': 'core_size percentile: 78.0(+0.22)'}",LOC,100
788,"['jupyter', 'llvm', 'clang', 'interpreter', 'c-plus-plus']",root-project/cling,22232,148,Core-Periphery,True,17.9,52.7,9.844,3.1,38.0,0.6657070888808925,3.69,1.28,0.82,1.59,"{'useful_comment_density': 'useful_comment_density percentile: 82.11382113821138(+0.8211382113821137)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 37.80487804878049(+0.6219512195121951)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 3.252032520325203(+0.967479674796748)', 'propagation_cost': 'propagation_cost percentile: 16.260162601626018(+0.8373983739837398)', 'core_size': 'core_size percentile: 56.09756097560975(+0.4390243902439025)'}",LOC,123
789,[],turi-code/SFrame,138340,11401,Core-Periphery,True,21.6,36.9,20.182000000000002,6.0,32.5,8.241289576405956,3.03,1.03,0.79,1.21,"{'useful_comment_density': 'useful_comment_density percentile: 79.27927927927928(+0.7927927927927928)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 33.333333333333336(+0.6666666666666665)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 45.945945945945944(+0.5405405405405406)', 'propagation_cost': 'propagation_cost percentile: 45.04504504504504(+0.5495495495495496)', 'core_size': 'core_size percentile: 52.252252252252255(+0.47747747747747743)'}",LOC,111
790,"['virtual-worlds', 'computer-vision', 'ue4']",unrealcv/unrealcv,2568,48,Core-Periphery,True,31.8,31.8,36.467,4.5,28.5,1.8691588785046727,1.88,0.28,0.78,0.82,"{'useful_comment_density': 'useful_comment_density percentile: 77.5(+0.775)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 70.0(+0.3)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 47.5(+0.525)', 'propagation_cost': 'propagation_cost percentile: 80.0(+0.2)', 'core_size': 'core_size percentile: 92.5(+0.075)'}",LOC,40
792,"['dwarf-fortress', 'dfhack']",DFHack/dfhack,123014,6063,Core-Periphery,True,20.1,20.1,30.094,18.1,20.2,4.928707301607947,2.15,0.89,0.42,0.84,"{'useful_comment_density': 'useful_comment_density percentile: 42.3728813559322(+0.423728813559322)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 92.37288135593221(+0.07627118644067793)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 23.728813559322035(+0.7627118644067796)', 'propagation_cost': 'propagation_cost percentile: 64.40677966101696(+0.35593220338983045)', 'core_size': 'core_size percentile: 46.610169491525426(+0.5338983050847458)'}",LOC,118
794,"['opentype', 'fonts', 'c-plus-plus', 'c', 'library', 'unicode', 'text-shaping', 'aat', 'variable-fonts', 'typography', 'text-rendering']",harfbuzz/harfbuzz,57756,2287,Core-Periphery,True,59.9,59.9,59.626999999999995,15.1,21.7,3.9597617563543177,1.52,0.08,0.59,0.85,"{'useful_comment_density': 'useful_comment_density percentile: 59.02777777777778(+0.5902777777777778)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 89.58333333333333(+0.10416666666666671)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 25.694444444444443(+0.7430555555555556)', 'propagation_cost': 'propagation_cost percentile: 96.52777777777777(+0.034722222222222286)', 'core_size': 'core_size percentile: 95.83333333333333(+0.04166666666666671)'}",LOC,144
795,[],qt-creator/qt-creator,815955,37263,Core-Periphery,True,17.0,25.8,17.872,6.2,12.7,4.566795963012666,3.44,1.55,0.1,1.79,"{'useful_comment_density': 'useful_comment_density percentile: 10.344827586206897(+0.10344827586206896)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 13.793103448275861(+0.8620689655172414)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 6.896551724137931(+0.9310344827586207)', 'propagation_cost': 'propagation_cost percentile: 31.03448275862069(+0.689655172413793)', 'core_size': 'core_size percentile: 13.793103448275861(+0.8620689655172414)'}",LOC,29
796,"['osl', 'shading-language', 'shaders', 'c-plus-plus', 'computer-graphics', 'computer-language', 'llvm', 'vfx', 'open-shading-language']",imageworks/OpenShadingLanguage,38641,2511,Core-Periphery,True,21.8,30.8,21.136999999999997,15.0,24.6,6.498279030045806,2.17,0.82,0.67,0.68,"{'useful_comment_density': 'useful_comment_density percentile: 66.89189189189189(+0.6689189189189189)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 87.83783783783784(+0.12162162162162161)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 43.91891891891892(+0.5608108108108109)', 'propagation_cost': 'propagation_cost percentile: 54.054054054054056(+0.45945945945945943)', 'core_size': 'core_size percentile: 63.513513513513516(+0.36486486486486486)'}",LOC,148
801,"['game', 'c-plus-plus', 'strategy-game', 'linux', 'multiplayer', 'windows', 'mac', 'javascript', 'campaign', 'rts', 'real-time-strategy', 'macos', 'freebsd', 'cmake', 'open-source']",Warzone2100/warzone2100,124624,14009,Core-Periphery,True,77.8,77.8,70.932,17.0,30.1,11.24101296700475,1.24,0.05,0.73,0.46,"{'useful_comment_density': 'useful_comment_density percentile: 72.80701754385964(+0.7280701754385964)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 92.10526315789474(+0.0789473684210526)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 62.280701754385966(+0.37719298245614036)', 'propagation_cost': 'propagation_cost percentile: 95.6140350877193(+0.04385964912280699)', 'core_size': 'core_size percentile: 99.12280701754386(+0.008771929824561368)'}",LOC,114
802,[],alexgkendall/caffe-segnet,39708,8663,Core-Periphery,True,12.5,66.8,17.97,3.8,22.8,21.816762365266445,2.32,1.07,0.58,0.67,"{'useful_comment_density': 'useful_comment_density percentile: 58.108108108108105(+0.581081081081081)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 44.25675675675676(+0.5574324324324325)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 88.51351351351352(+0.11486486486486484)', 'propagation_cost': 'propagation_cost percentile: 48.648648648648646(+0.5135135135135136)', 'core_size': 'core_size percentile: 44.5945945945946(+0.5540540540540541)'}",LOC,148
804,[],Microsoft/rDSN,35176,5468,Core-Periphery,True,36.0,38.2,39.226,6.2,25.0,15.544689561064363,1.66,0.37,0.67,0.62,"{'useful_comment_density': 'useful_comment_density percentile: 67.36111111111111(+0.6736111111111112)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 60.416666666666664(+0.39583333333333337)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 77.77777777777777(+0.2222222222222223)', 'propagation_cost': 'propagation_cost percentile: 84.02777777777777(+0.1597222222222223)', 'core_size': 'core_size percentile: 79.16666666666667(+0.2083333333333333)'}",LOC,144
806,[],dpayne/cli-visualizer,2622,0,Borderline Core-Periphery,True,4.8,28.6,18.480999999999998,4.8,17.9,0.0,3.13,1.45,0.57,1.11,"{'useful_comment_density': 'useful_comment_density percentile: 57.5(+0.575)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 72.5(+0.275)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 16.25(+0.8375)', 'propagation_cost': 'propagation_cost percentile: 35.0(+0.65)', 'core_size': 'core_size percentile: 20.0(+0.8)'}",LOC,40
808,[],ml4a/ml4a-ofx,7351,1614,Hierarchical,False,2.0,21.6,4.2,1.0,14.0,21.956196435859066,3.11,1.9,0.36,0.85,"{'useful_comment_density': 'useful_comment_density percentile: 36.36363636363637(+0.36363636363636365)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 20.12987012987013(+0.7987012987012987)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 94.8051948051948(+0.051948051948051986)', 'propagation_cost': 'propagation_cost percentile: 3.896103896103896(+0.961038961038961)', 'core_size': 'core_size percentile: 6.4935064935064934(+0.9350649350649352)'}",LOC,77
809,[],freelan-developers/freelan,22935,1277,Core-Periphery,True,8.0,24.4,11.013,2.2,41.9,5.567909308916503,3.56,1.44,0.87,1.25,"{'useful_comment_density': 'useful_comment_density percentile: 86.88524590163935(+0.8688524590163935)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 29.098360655737704(+0.7090163934426229)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 45.90163934426229(+0.5409836065573771)', 'propagation_cost': 'propagation_cost percentile: 22.131147540983605(+0.7786885245901639)', 'core_size': 'core_size percentile: 33.60655737704918(+0.6639344262295083)'}",LOC,122
811,[],rdp/screen-capture-recorder-to-video-windows-free,1171,20,Core-Periphery,True,33.3,33.3,28.471999999999998,0.0,49.2,1.7079419299743808,2.86,0.8,0.84,1.22,"{'useful_comment_density': 'useful_comment_density percentile: 84.0(+0.84)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 30.0(+0.7)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 48.0(+0.52)', 'propagation_cost': 'propagation_cost percentile: 36.0(+0.64)', 'core_size': 'core_size percentile: 84.0(+0.16)'}",NEAREST,25
812,[],Netflix/vmaf,62488,9992,Hierarchical,False,3.1,17.5,6.5360000000000005,3.9,31.9,15.990270131865318,3.39,1.74,0.81,0.84,"{'useful_comment_density': 'useful_comment_density percentile: 81.33333333333333(+0.8133333333333332)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 36.333333333333336(+0.6366666666666666)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 79.33333333333333(+0.20666666666666672)', 'propagation_cost': 'propagation_cost percentile: 13.333333333333334(+0.8666666666666667)', 'core_size': 'core_size percentile: 12.666666666666666(+0.8733333333333333)'}",LOC,150
813,"['c-plus-plus', 'flight-simulator', 'opencv', 'linux-app', 'wiimote', 'headtracking', 'c-plus-plus-17', 'qt5']",opentrack/opentrack,16069,308,Core-Periphery,True,7.4,21.6,10.610999999999999,1.2,13.5,1.9167340842616218,3.25,1.35,0.3,1.6,"{'useful_comment_density': 'useful_comment_density percentile: 30.476190476190474(+0.30476190476190473)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 20.0(+0.8)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 20.0(+0.8)', 'propagation_cost': 'propagation_cost percentile: 20.0(+0.8)', 'core_size': 'core_size percentile: 44.76190476190476(+0.5523809523809524)'}",LOC,105
814,"['sparky', 'c-plus-plus', 'game-engine', 'game-development']",TheCherno/Sparky,543394,235686,Core-Periphery,True,7.0,31.1,5.39,7.0,27.4,43.372948541941945,3.28,1.75,0.7,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 70.0(+0.7)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 22.5(+0.775)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 95.0(+0.05)', 'propagation_cost': 'propagation_cost percentile: 12.5(+0.875)', 'core_size': 'core_size percentile: 12.5(+0.875)'}",LOC,40
816,[],davidgfnet/whatsapp-purple,12672,506,Hierarchical,False,3.3,16.5,15.446,2.1,10.2,3.9930555555555554,2.95,1.46,0.22,1.27,"{'useful_comment_density': 'useful_comment_density percentile: 22.0(+0.22)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 34.0(+0.66)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 39.0(+0.61)', 'propagation_cost': 'propagation_cost percentile: 36.0(+0.64)', 'core_size': 'core_size percentile: 18.0(+0.82)'}",LOC,100
817,"['images', 'image-processing', 'texture', 'vfx', 'c-plus-plus', 'c-plus-plus-11']",OpenImageIO/oiio,93257,9112,Core-Periphery,True,10.1,22.2,14.607999999999999,11.8,24.9,9.770848300931833,2.69,1.31,0.67,0.71,"{'useful_comment_density': 'useful_comment_density percentile: 67.44186046511628(+0.6744186046511628)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 75.5813953488372(+0.24418604651162795)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 53.48837209302326(+0.46511627906976744)', 'propagation_cost': 'propagation_cost percentile: 34.10852713178294(+0.6589147286821705)', 'core_size': 'core_size percentile: 34.883720930232556(+0.6511627906976745)'}",LOC,129
818,"['php', 'libphutil']",phacility/libphutil,27774,3700,Core-Periphery,True,57.1,57.1,69.388,14.3,5.3,13.321811766400229,0.45,0.05,0.05,0.35,"{'useful_comment_density': 'useful_comment_density percentile: 5.426356589147287(+0.05426356589147287)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.37209302325581(+0.11627906976744186)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.74418604651163(+0.23255813953488372)', 'propagation_cost': 'propagation_cost percentile: 100.0(+0.0)', 'core_size': 'core_size percentile: 95.34883720930233(+0.04651162790697669)'}",LOC,129
819,[],wavii/darner,1319,0,Core-Periphery,True,9.1,27.3,22.314,0.0,17.0,0.0,3.38,1.34,0.52,1.52,"{'useful_comment_density': 'useful_comment_density percentile: 52.0(+0.52)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 30.0(+0.7)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 18.0(+0.82)', 'propagation_cost': 'propagation_cost percentile: 28.0(+0.72)', 'core_size': 'core_size percentile: 38.0(+0.62)'}",NEAREST,25
822,[],libRocket/libRocket,46504,9958,Core-Periphery,True,43.4,5.0,45.02,4.1,22.3,21.413211766729745,1.46,0.2,0.59,0.67,"{'useful_comment_density': 'useful_comment_density percentile: 59.45945945945946(+0.5945945945945946)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 46.62162162162162(+0.5337837837837838)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 86.48648648648648(+0.13513513513513517)', 'propagation_cost': 'propagation_cost percentile: 90.54054054054055(+0.09459459459459453)', 'core_size': 'core_size percentile: 89.1891891891892(+0.10810810810810807)'}",LOC,148
823,"['restclient', 'libcurl', 'packagecloud', 'c-plus-plus', 'rest', 'rest-client', 'http', 'http-client']",mrtazz/restclient-cpp,43903,9325,Core-Periphery,True,28.9,13.2,26.739,6.1,37.2,21.240006377696286,2.05,0.63,0.88,0.54,"{'useful_comment_density': 'useful_comment_density percentile: 88.33333333333333(+0.8833333333333333)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 60.0(+0.4)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 86.0(+0.14)', 'propagation_cost': 'propagation_cost percentile: 65.33333333333333(+0.34666666666666673)', 'core_size': 'core_size percentile: 71.33333333333333(+0.28666666666666674)'}",LOC,150
824,[],markszabo/IRremoteESP8266,22503,2773,Hierarchical,False,2.5,51.2,6.605,12.4,17.3,12.32280140425721,2.5,1.79,0.36,0.35,"{'useful_comment_density': 'useful_comment_density percentile: 36.29032258064516(+0.3629032258064516)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 90.3225806451613(+0.09677419354838705)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 75.0(+0.25)', 'propagation_cost': 'propagation_cost percentile: 9.67741935483871(+0.903225806451613)', 'core_size': 'core_size percentile: 11.290322580645162(+0.8870967741935484)'}",LOC,124
825,[],scipr-lab/libsnark,12596,701,Hierarchical,False,3.5,28.1,4.526,0.4,25.2,5.565258812321372,3.75,1.75,0.64,1.36,"{'useful_comment_density': 'useful_comment_density percentile: 64.0(+0.64)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 11.5(+0.885)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 52.0(+0.48)', 'propagation_cost': 'propagation_cost percentile: 5.0(+0.95)', 'core_size': 'core_size percentile: 20.0(+0.8)'}",LOC,100
