,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
552,"['react', 'styleguide', 'documentation']",styleguidist/react-styleguidist,16913,1109,Hierarchical,False,0.4,59.1,0.36,0.0,7.4,6.557086265003252,3.35,1.74,0.44,1.17,"{'useful_comment_density': 'useful_comment_density percentile: 44.44444444444444(+0.4444444444444444)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.0(+0.5)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 33.333333333333336(+0.6666666666666665)', 'propagation_cost': 'propagation_cost percentile: 7.407407407407407(+0.9259259259259259)', 'core_size': 'core_size percentile: 18.51851851851852(+0.8148148148148148)'}","TOPIC ['react', 'styleguide', 'documentation']",27
596,[],brix/crypto-js,5379,500,Hierarchical,False,1.9,86.4,2.903,0.0,24.7,9.295408068414202,2.63,0.93,0.8,0.9,"{'useful_comment_density': 'useful_comment_density percentile: 80.0(+0.8)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 49.629629629629626(+0.5037037037037038)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 60.0(+0.4)', 'propagation_cost': 'propagation_cost percentile: 48.888888888888886(+0.5111111111111112)', 'core_size': 'core_size percentile: 58.51851851851852(+0.4148148148148148)'}",LOC,135
536,[],facebook/react-360,25668,4410,Hierarchical,False,3.0,54.3,0.63,0.0,23.5,17.18092566619916,2.54,0.85,0.77,0.92,"{'useful_comment_density': 'useful_comment_density percentile: 77.03703703703704(+0.7703703703703704)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 44.074074074074076(+0.5592592592592592)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 63.7037037037037(+0.362962962962963)', 'propagation_cost': 'propagation_cost percentile: 31.85185185185185(+0.6814814814814816)', 'core_size': 'core_size percentile: 82.96296296296296(+0.1703703703703704)'}",LOC,135
513,"['boardgames', 'game-engine', 'tabletop', 'react', 'react-native', 'javascript']",nicolodavis/boardgame.io,15496,2045,Hierarchical,False,1.6,27.5,2.678,0.0,10.8,13.196954052658752,2.1,0.48,0.8,0.82,"{'useful_comment_density': 'useful_comment_density percentile: 80.0(+0.8)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.0(+0.5)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 68.0(+0.32)', 'propagation_cost': 'propagation_cost percentile: 80.0(+0.2)', 'core_size': 'core_size percentile: 72.0(+0.28)'}","TOPIC ['boardgames', 'game-engine', 'tabletop', 'react', 'react-native']",25
532,"['calendar', 'fullcalendar', 'frontend', 'schedule', 'javascript', 'monthly', 'weekly', 'daily', 'task', 'milestone', 'jquery', 'jquery-plugin']",nhnent/tui.calendar,26446,1562,Hierarchical,False,1.3,15.1,1.127,0.6,36.6,5.906375255237087,2.51,0.81,0.91,0.79,"{'useful_comment_density': 'useful_comment_density percentile: 90.97744360902256(+0.9097744360902256)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 94.73684210526316(+0.052631578947368356)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 26.31578947368421(+0.736842105263158)', 'propagation_cost': 'propagation_cost percentile: 53.38345864661654(+0.4661654135338346)', 'core_size': 'core_size percentile: 65.41353383458646(+0.34586466165413543)'}",LOC,133
603,"['codelf', 'vscode-extension', 'chrome-extension', 'atom-plugin', 'naming']",unbug/codelf,8211,408,Hierarchical,False,2.0,38.4,2.52,0.0,20.1,4.968944099378882,2.65,0.83,0.69,1.13,"{'useful_comment_density': 'useful_comment_density percentile: 68.66666666666667(+0.6866666666666668)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 47.666666666666664(+0.5233333333333333)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 39.333333333333336(+0.6066666666666667)', 'propagation_cost': 'propagation_cost percentile: 53.333333333333336(+0.4666666666666666)', 'core_size': 'core_size percentile: 64.0(+0.36)'}",LOC,150
547,[],bpampuch/pdfmake,18948,4973,Hierarchical,False,2.2,30.0,2.63,1.1,44.7,26.245514038420943,1.72,0.52,0.95,0.25,"{'useful_comment_density': 'useful_comment_density percentile: 94.66666666666667(+0.9466666666666668)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 97.33333333333333(+0.026666666666666713)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 77.33333333333333(+0.2266666666666667)', 'propagation_cost': 'propagation_cost percentile: 71.33333333333333(+0.28666666666666674)', 'core_size': 'core_size percentile: 77.0(+0.23)'}",LOC,150
540,"['zeppelin', 'ethereum', 'solidity', 'evm', 'security']",OpenZeppelin/openzeppelin-solidity,3710,120,Hierarchical,False,0.0,0.0,1.2990000000000002,0.0,2.1,3.234501347708895,2.83,1.58,0.03,1.22,"{'useful_comment_density': 'useful_comment_density percentile: 3.1496062992125986(+0.031496062992125984)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.0(+0.5)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 27.559055118110237(+0.7244094488188977)', 'propagation_cost': 'propagation_cost percentile: 12.598425196850394(+0.874015748031496)', 'core_size': 'core_size percentile: 29.52755905511811(+0.704724409448819)'}",LOC,127
636,"['mdx', 'markdown', 'react', 'vue', 'jsx', 'remark', 'unified']",mdx-js/mdx,1805,0,Hierarchical,False,0.0,32.4,1.7730000000000001,0.0,4.5,0.0,3.14,1.54,0.21,1.39,"{'useful_comment_density': 'useful_comment_density percentile: 21.359223300970875(+0.21359223300970875)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.48543689320388(+0.49514563106796117)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 10.679611650485437(+0.8932038834951456)', 'propagation_cost': 'propagation_cost percentile: 10.679611650485437(+0.8932038834951456)', 'core_size': 'core_size percentile: 35.43689320388349(+0.645631067961165)'}",LOC,103
539,"['react', 'charts', 'd3', 'data-visualization']",FormidableLabs/victory,29385,4664,Hierarchical,False,0.8,51.4,1.2329999999999999,0.4,4.3,15.87204355963927,1.4,0.84,0.16,0.4,"{'useful_comment_density': 'useful_comment_density percentile: 16.0(+0.16)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 100.0(+0.0)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 60.0(+0.4)', 'propagation_cost': 'propagation_cost percentile: 64.0(+0.36)', 'core_size': 'core_size percentile: 52.0(+0.48)'}","TOPIC ['react', 'charts', 'd3', 'data-visualization']",25
559,"['react', 'carousel', 'slick']",akiran/react-slick,4262,690,Hierarchical,False,2.8,69.0,10.216000000000001,0.0,4.5,16.18958235570155,1.3,0.38,0.12,0.8,"{'useful_comment_density': 'useful_comment_density percentile: 11.83206106870229(+0.11832061068702289)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.0(+0.5)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 70.22900763358778(+0.29770992366412213)', 'propagation_cost': 'propagation_cost percentile: 90.07633587786259(+0.0992366412213741)', 'core_size': 'core_size percentile: 71.7557251908397(+0.282442748091603)'}",LOC,131
518,[],CreateJS/EaselJS,26147,23950,Hierarchical,False,1.0,59.5,1.005,0.0,86.8,91.59750640608866,2.52,0.95,1.0,0.57,"{'useful_comment_density': 'useful_comment_density percentile: 100.0(+1.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 43.984962406015036(+0.5601503759398496)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 99.24812030075188(+0.007518796992481214)', 'propagation_cost': 'propagation_cost percentile: 48.87218045112782(+0.5112781954887218)', 'core_size': 'core_size percentile: 56.015037593984964(+0.4398496240601504)'}",LOC,133
629,"['react', 'json-schema', 'forms', 'ui', 'web', 'json', 'data-validation']",mozilla-services/react-jsonschema-form,14917,1904,Hierarchical,False,3.3,67.4,4.383,0.0,1.9,12.763960581886439,1.13,0.25,0.05,0.83,"{'useful_comment_density': 'useful_comment_density percentile: 4.545454545454546(+0.045454545454545456)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 51.13636363636363(+0.48863636363636365)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 65.9090909090909(+0.34090909090909094)', 'propagation_cost': 'propagation_cost percentile: 88.63636363636364(+0.11363636363636359)', 'core_size': 'core_size percentile: 86.36363636363636(+0.1363636363636364)'}","TOPIC ['react', 'json-schema', 'forms', 'ui', 'web', 'json', 'data-validation']",44
588,"['testcafe', 'end-to-end-testing', 'test-automation', 'test-framework', 'functional-testing', 'e2e', 'testing-tools', 'test', 'browser', 'typescript']",DevExpress/testcafe,55116,4097,Hierarchical,False,0.2,38.0,0.307,0.1,4.5,7.4334131649611725,2.37,1.29,0.09,0.99,"{'useful_comment_density': 'useful_comment_density percentile: 9.30232558139535(+0.09302325581395349)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 78.48837209302326(+0.2151162790697674)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 22.093023255813954(+0.7790697674418604)', 'propagation_cost': 'propagation_cost percentile: 32.55813953488372(+0.6744186046511628)', 'core_size': 'core_size percentile: 38.372093023255815(+0.6162790697674418)'}",LOC,86
577,"['reactjs', 'nodejs', 'react', 'styled-components', 'graphql', 'rethinkdb', 'flowtype', 'expo']",withspectrum/spectrum,68261,16058,Hierarchical,False,0.2,60.7,0.16,0.0,12.6,23.524413647617234,2.73,1.38,0.37,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 36.70886075949367(+0.36708860759493667)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 37.34177215189873(+0.6265822784810127)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 64.55696202531645(+0.3544303797468355)', 'propagation_cost': 'propagation_cost percentile: 18.9873417721519(+0.8101265822784811)', 'core_size': 'core_size percentile: 43.037974683544306(+0.5696202531645569)'}",LOC,79
563,"['react', 'react-component', 'color-picker', 'sketch', 'photoshop', 'chrome', 'inline-styles']",casesandberg/react-color,28777,909,Hierarchical,False,2.4,28.6,2.274,0.0,17.5,3.158772630920527,2.57,0.48,0.61,1.48,"{'useful_comment_density': 'useful_comment_density percentile: 60.97560975609756(+0.6097560975609756)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 43.49593495934959(+0.5650406504065041)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 8.94308943089431(+0.910569105691057)', 'propagation_cost': 'propagation_cost percentile: 73.17073170731707(+0.2682926829268293)', 'core_size': 'core_size percentile: 78.86178861788618(+0.21138211382113822)'}",LOC,123
512,"['phantomjs', 'slimerjs', 'javascript', 'headless-browsers', 'headless-testing']",casperjs/casperjs,9716,966,Hierarchical,False,2.1,6.9,0.6509999999999999,0.0,21.1,9.94236311239193,2.86,1.16,0.72,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 71.71052631578948(+0.7171052631578948)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 47.03947368421053(+0.5296052631578947)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 54.60526315789474(+0.4539473684210526)', 'propagation_cost': 'propagation_cost percentile: 17.763157894736842(+0.8223684210526315)', 'core_size': 'core_size percentile: 66.44736842105263(+0.3355263157894737)'}",LOC,152
