,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
253,[],keijiro/Skinner,7577,354,Core-Periphery,True,6.2,29.2,13.071,3.5,6.9,4.6720337864590205,1.95,1.02,0.14,0.79,"{'useful_comment_density': 'useful_comment_density percentile: 14.388489208633093(+0.14388489208633093)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 62.23021582733813(+0.37769784172661874)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 58.273381294964025(+0.4172661870503597)', 'propagation_cost': 'propagation_cost percentile: 51.798561151079134(+0.48201438848920863)', 'core_size': 'core_size percentile: 46.0431654676259(+0.539568345323741)'}",LOC,139
241,"['xamarin', 'watchos', 'tvos', 'ios', 'macos', 'csharp', 'dotnet']",xamarin/xamarin-macios,418853,77521,Core-Periphery,True,13.6,51.1,7.462999999999999,5.3,40.5,18.507925214812833,2.92,1.12,0.68,1.12,"{'useful_comment_density': 'useful_comment_density percentile: 68.0(+0.68)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 20.0(+0.8)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 68.0(+0.32)', 'propagation_cost': 'propagation_cost percentile: 24.0(+0.76)', 'core_size': 'core_size percentile: 64.0(+0.36)'}",NEAREST,25
264,[],SubtitleEdit/subtitleedit,179629,16085,Core-Periphery,True,31.9,6.8,49.396,11.4,6.9,8.954567469617935,0.76,0.07,0.09,0.6,"{'useful_comment_density': 'useful_comment_density percentile: 8.88888888888889(+0.08888888888888889)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 86.66666666666667(+0.13333333333333328)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 53.333333333333336(+0.4666666666666666)', 'propagation_cost': 'propagation_cost percentile: 100.0(+0.0)', 'core_size': 'core_size percentile: 93.33333333333333(+0.06666666666666671)'}",LOC,45
229,"['nhibernate', 'c-sharp', 'nhibernate-developers', 'linq', 'orm', 'dotnet', 'dotnet-core', 'dotnet-core2', 'object-relational-mapper', 'criteria-api', 'linq-provider']",nhibernate/nhibernate-core,365519,74148,Core-Periphery,True,19.9,26.6,18.24,3.9,19.0,20.285675984011775,2.08,0.56,0.32,1.2,"{'useful_comment_density': 'useful_comment_density percentile: 32.0(+0.32)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 8.0(+0.92)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 72.0(+0.28)', 'propagation_cost': 'propagation_cost percentile: 68.0(+0.32)', 'core_size': 'core_size percentile: 76.0(+0.24)'}",NEAREST,25
247,[],EasyNetQ/EasyNetQ,19359,1094,Hierarchical,False,0.7,14.7,9.925,1.2,28.2,5.651118342889612,3.45,1.55,0.67,1.23,"{'useful_comment_density': 'useful_comment_density percentile: 67.02702702702703(+0.6702702702702703)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 18.10810810810811(+0.8189189189189189)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 58.91891891891892(+0.41081081081081083)', 'propagation_cost': 'propagation_cost percentile: 43.78378378378378(+0.5621621621621622)', 'core_size': 'core_size percentile: 0.8108108108108109(+0.991891891891892)'}",LOC,185
245,"['plotting', 'charts', 'wpf', 'uwp', 'xamarin-components', 'dotnet', 'portable-library', 'c-sharp', 'nuget-packages']",oxyplot/oxyplot,47397,4304,Core-Periphery,True,6.4,21.2,13.208,6.7,54.7,9.080743506973016,2.24,0.76,0.78,0.7,"{'useful_comment_density': 'useful_comment_density percentile: 78.37837837837837(+0.7837837837837838)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 70.27027027027027(+0.29729729729729726)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 59.45945945945946(+0.40540540540540543)', 'propagation_cost': 'propagation_cost percentile: 62.16216216216216(+0.3783783783783784)', 'core_size': 'core_size percentile: 62.16216216216216(+0.3783783783783784)'}","TOPIC ['plotting', 'charts', 'wpf', 'uwp', 'xamarin-components', 'dotnet', 'portable-library', 'nuget-packages']",37
258,"['plex', 'emby', 'notifications', 'docker', 'movie', 'tv', 'nzb', 'windows', 'linux']",tidusjar/Ombi,41392,26825,Hierarchical,False,0.5,22.1,1.8559999999999999,1.6,6.5,64.80720912253575,2.85,1.9,0.08,0.87,"{'useful_comment_density': 'useful_comment_density percentile: 8.0(+0.08)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 14.0(+0.86)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 99.33333333333333(+0.006666666666666714)', 'propagation_cost': 'propagation_cost percentile: 6.0(+0.94)', 'core_size': 'core_size percentile: 3.6666666666666665(+0.9633333333333333)'}",LOC,150
246,"['visual-studio', 'c-sharp', 'git', 'github']",github/VisualStudio,46319,2098,Hierarchical,False,0.4,21.2,1.969,3.0,26.5,4.52945875342732,3.74,1.89,0.53,1.32,"{'useful_comment_density': 'useful_comment_density percentile: 52.666666666666664(+0.5266666666666666)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 35.666666666666664(+0.6433333333333334)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 32.666666666666664(+0.6733333333333335)', 'propagation_cost': 'propagation_cost percentile: 8.666666666666666(+0.9133333333333333)', 'core_size': 'core_size percentile: 2.0(+0.98)'}",LOC,150
291,"['cms', 'siteserver', 'content-management-system', 'c-sharp', 'siteserver-cms', 'dot-net']",siteserver/cms,81944,7387,Core-Periphery,True,18.8,23.9,25.053,5.3,23.0,9.014692961046569,2.0,0.46,0.56,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 55.55555555555556(+0.5555555555555556)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 54.54545454545455(+0.45454545454545453)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 47.474747474747474(+0.5252525252525253)', 'propagation_cost': 'propagation_cost percentile: 79.79797979797979(+0.20202020202020207)', 'core_size': 'core_size percentile: 73.73737373737374(+0.26262626262626254)'}",LOC,99
266,[],sshnet/SSH.NET,59757,18194,Core-Periphery,True,7.5,54.6,11.355,2.3,35.3,30.44664223438258,2.5,0.94,0.67,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 66.66666666666667(+0.6666666666666667)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 21.666666666666668(+0.7833333333333333)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 89.16666666666667(+0.10833333333333328)', 'propagation_cost': 'propagation_cost percentile: 54.166666666666664(+0.45833333333333337)', 'core_size': 'core_size percentile: 51.666666666666664(+0.48333333333333334)'}",LOC,120
267,"['commonmark', 'markdown-processor', 'markdown', 'markdown-parser', 'markdown-to-html', 'commonmark-parsing', 'gfm', 'markdown-flavors', 'dotnet', 'dotnetcore', 'csharp']",lunet-io/markdig,20721,68,Core-Periphery,True,6.9,17.6,27.099,2.8,72.6,0.3281694898894841,3.12,0.63,1.0,1.49,"{'useful_comment_density': 'useful_comment_density percentile: 100.0(+1.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.78048780487805(+0.5121951219512195)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 2.4390243902439024(+0.975609756097561)', 'propagation_cost': 'propagation_cost percentile: 85.36585365853658(+0.1463414634146342)', 'core_size': 'core_size percentile: 51.21951219512195(+0.4878048780487805)'}","TOPIC ['commonmark', 'markdown-processor', 'markdown', 'markdown-parser', 'markdown-to-html', 'commonmark-parsing', 'gfm', 'markdown-flavors', 'dotnet', 'dotnetcore']",41
286,"['cefsharp', 'cefglue', 'c-sharp', 'html5', 'chromium', 'cef', 'angular', 'desktop', 'desktop-app', 'react', 'vue', 'vuejs', 'cross-platform', 'browser', 'netcore2', 'winapi', 'dotnet', 'dotnetcore', 'electron', 'electron-vue']",chromelyapps/Chromely,68308,4189,Hierarchical,False,2.4,25.8,8.106,1.5,41.5,6.1325174210926985,3.6,1.34,0.74,1.52,"{'useful_comment_density': 'useful_comment_density percentile: 73.72881355932203(+0.7372881355932204)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 7.627118644067797(+0.9237288135593221)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 40.67796610169491(+0.5932203389830508)', 'propagation_cost': 'propagation_cost percentile: 40.67796610169491(+0.5932203389830508)', 'core_size': 'core_size percentile: 25.423728813559322(+0.7457627118644068)'}",LOC,118
228,[],sq/JSIL,58235,2281,Core-Periphery,True,6.6,54.9,1.2690000000000001,3.1,4.0,3.9168884691336823,2.93,1.45,0.03,1.45,"{'useful_comment_density': 'useful_comment_density percentile: 2.5210084033613445(+0.025210084033613446)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 34.45378151260504(+0.6554621848739495)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 21.008403361344538(+0.7899159663865547)', 'propagation_cost': 'propagation_cost percentile: 5.882352941176471(+0.9411764705882354)', 'core_size': 'core_size percentile: 48.739495798319325(+0.5126050420168068)'}",LOC,119
255,"['error-handling', 'error-monitoring', 'exception', 'log', 'logging', 'asp-net', 'crash-reporting', 'crash-reports', 'monitoring', 'javascript', 'c-sharp', 'elasticsearch', 'redis', 'foundatio', 'exceptionless', 'unhandled-exceptions']",exceptionless/Exceptionless,25923,1316,Core-Periphery,True,6.3,22.7,12.874,2.5,10.3,5.076572927516105,2.35,0.97,0.21,1.17,"{'useful_comment_density': 'useful_comment_density percentile: 20.855614973262032(+0.20855614973262032)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 33.68983957219251(+0.6631016042780749)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 49.73262032085562(+0.5026737967914439)', 'propagation_cost': 'propagation_cost percentile: 54.01069518716577(+0.45989304812834225)', 'core_size': 'core_size percentile: 48.663101604278076(+0.5133689839572192)'}",LOC,187
338,"['desktop', 'windows', 'xaml', 'fluent-design', 'csharp', 'cpp', 'windows-10', 'uwp', 'winui']",Microsoft/microsoft-ui-xaml,58393,8841,Core-Periphery,True,6.4,33.4,12.035,16.0,6.2,15.140513417704177,1.27,0.96,0.04,0.27,"{'useful_comment_density': 'useful_comment_density percentile: 4.201680672268908(+0.04201680672268908)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 96.63865546218487(+0.03361344537815128)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.47058823529412(+0.23529411764705885)', 'propagation_cost': 'propagation_cost percentile: 57.983193277310924(+0.42016806722689076)', 'core_size': 'core_size percentile: 46.21848739495798(+0.5378151260504201)'}",LOC,119
283,"['azure', 'powershell', 'microsoft-azure-powershell', 'arm', 'microsoft']",Azure/azure-powershell,366628,91751,Hierarchical,False,0.5,16.6,0.467,2.6,28.8,25.025639067392564,3.68,2.0,0.44,1.24,"{'useful_comment_density': 'useful_comment_density percentile: 44.0(+0.44)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 0.0(+1.0)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.0(+0.24)', 'propagation_cost': 'propagation_cost percentile: 0.0(+1.0)', 'core_size': 'core_size percentile: 0.0(+1.0)'}",NEAREST,25
240,[],CollaboratingPlatypus/PetaPoco,7039,414,Core-Periphery,True,11.4,10.2,23.311999999999998,2.8,54.9,5.8815172609745705,2.24,0.58,0.88,0.78,"{'useful_comment_density': 'useful_comment_density percentile: 88.14814814814815(+0.8814814814814815)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 54.81481481481482(+0.45185185185185184)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 67.4074074074074(+0.32592592592592595)', 'propagation_cost': 'propagation_cost percentile: 77.03703703703704(+0.22962962962962963)', 'core_size': 'core_size percentile: 64.81481481481481(+0.3518518518518519)'}",LOC,135
248,[],RolandPheasant/TailBlazer,10429,454,Hierarchical,False,1.3,22.7,3.088,1.6,11.3,4.353245757023684,3.27,1.86,0.24,1.17,"{'useful_comment_density': 'useful_comment_density percentile: 24.18300653594771(+0.24183006535947713)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 29.084967320261438(+0.7091503267973855)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 53.59477124183007(+0.4640522875816993)', 'propagation_cost': 'propagation_cost percentile: 6.5359477124183005(+0.9346405228758169)', 'core_size': 'core_size percentile: 7.516339869281046(+0.9248366013071896)'}",LOC,153
273,"['dotnet', 'library', 'bytecode', 'cil', 'c-sharp', 'mono']",jbevain/cecil,29874,1222,Core-Periphery,True,33.6,33.6,32.578,14.2,8.7,4.090513489991297,0.9,0.15,0.19,0.56,"{'useful_comment_density': 'useful_comment_density percentile: 18.75(+0.1875)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 97.91666666666667(+0.020833333333333287)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 45.833333333333336(+0.5416666666666666)', 'propagation_cost': 'propagation_cost percentile: 91.66666666666667(+0.08333333333333329)', 'core_size': 'core_size percentile: 93.75(+0.0625)'}","TOPIC ['dotnet', 'library', 'bytecode', 'cil', 'mono']",48
270,[],sebastienros/jint,19333,406,Core-Periphery,True,66.7,66.7,63.493,7.0,10.9,2.100036207520819,1.33,0.03,0.23,1.07,"{'useful_comment_density': 'useful_comment_density percentile: 22.7027027027027(+0.227027027027027)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 74.5945945945946(+0.254054054054054)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 18.37837837837838(+0.8162162162162161)', 'propagation_cost': 'propagation_cost percentile: 98.37837837837837(+0.016216216216216283)', 'core_size': 'core_size percentile: 98.37837837837837(+0.016216216216216283)'}",LOC,185
433,"['capture', 'screenshot', 'screencast', 'record', 'screen-capture', 'screen-recorder', 'region-capture', 'gif', 'keystrokes', 'recording', 'webcam', 'wpf', 'windows', 'dotnet', 'chocolatey']",MathewSachin/Captura,14173,70,Hierarchical,False,0.9,24.4,6.21,1.1,7.9,0.4938968461158541,3.4,1.58,0.12,1.7,"{'useful_comment_density': 'useful_comment_density percentile: 11.627906976744185(+0.11627906976744186)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 23.25581395348837(+0.7674418604651163)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 6.976744186046512(+0.9302325581395349)', 'propagation_cost': 'propagation_cost percentile: 39.53488372093023(+0.6046511627906976)', 'core_size': 'core_size percentile: 2.3255813953488373(+0.9767441860465117)'}","TOPIC ['capture', 'screenshot', 'screencast', 'record', 'screen-capture', 'screen-recorder', 'region-capture', 'gif', 'keystrokes', 'recording', 'webcam', 'wpf', 'windows', 'dotnet', 'chocolatey']",43
363,"['windows', 'dll', 'wpf', 'csharp']",lucasg/Dependencies,7728,54,Core-Periphery,True,18.2,30.6,18.462,6.6,16.2,0.6987577639751553,1.97,0.54,0.36,1.07,"{'useful_comment_density': 'useful_comment_density percentile: 35.815602836879435(+0.35815602836879434)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 81.56028368794327(+0.1843971631205673)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 11.347517730496454(+0.8865248226950355)', 'propagation_cost': 'propagation_cost percentile: 67.37588652482269(+0.3262411347517731)', 'core_size': 'core_size percentile: 78.72340425531915(+0.21276595744680848)'}",LOC,141
242,"['nhibernate', 'fluent-api', 'c-sharp', 'linq', 'orm']",FluentNHibernate/fluent-nhibernate,49018,4251,Borderline Core-Periphery,True,4.4,18.9,14.104000000000001,1.7,9.5,8.672324452242034,2.34,0.96,0.17,1.21,"{'useful_comment_density': 'useful_comment_density percentile: 16.778523489932887(+0.16778523489932887)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 15.436241610738255(+0.8456375838926175)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 63.08724832214765(+0.3691275167785235)', 'propagation_cost': 'propagation_cost percentile: 63.08724832214765(+0.3691275167785235)', 'core_size': 'core_size percentile: 40.939597315436245(+0.5906040268456375)'}",LOC,149
278,"['fluent-assertions', 'c-sharp', 'assertions', 'tdd', 'bdd-style', 'unit-testing', 'xunit', 'mstest']",fluentassertions/fluentassertions,31293,1516,Core-Periphery,True,12.9,25.2,19.729,10.7,92.7,4.844533921324258,2.38,0.67,1.0,0.71,"{'useful_comment_density': 'useful_comment_density percentile: 100.0(+1.0)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 87.22222222222223(+0.1277777777777777)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 42.22222222222222(+0.5777777777777778)', 'propagation_cost': 'propagation_cost percentile: 70.0(+0.3)', 'core_size': 'core_size percentile: 63.333333333333336(+0.36666666666666664)'}",LOC,180
263,"['nservicebus', 'c-sharp', 'distributed-systems', 'messaging']",Particular/NServiceBus,46262,1826,Hierarchical,False,1.5,14.7,10.834000000000001,0.9,20.5,3.9470839998270715,3.37,1.29,0.41,1.67,"{'useful_comment_density': 'useful_comment_density percentile: 41.333333333333336(+0.41333333333333333)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 5.333333333333333(+0.9466666666666668)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 28.0(+0.72)', 'propagation_cost': 'propagation_cost percentile: 52.666666666666664(+0.4733333333333334)', 'core_size': 'core_size percentile: 18.0(+0.82)'}",LOC,150
281,[],tangxuehua/enode,8433,786,Hierarchical,False,1.7,24.8,6.127000000000001,1.7,12.9,9.320526503023835,2.75,1.61,0.29,0.85,"{'useful_comment_density': 'useful_comment_density percentile: 29.104477611940297(+0.291044776119403)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 33.582089552238806(+0.6641791044776119)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 81.34328358208955(+0.18656716417910446)', 'propagation_cost': 'propagation_cost percentile: 23.880597014925375(+0.7611940298507462)', 'core_size': 'core_size percentile: 14.925373134328359(+0.8507462686567164)'}",LOC,134
299,"['cachemanager', 'c-sharp', 'caching', 'cache', 'redis', 'memcached', 'dotnet', 'dotnet-core']",MichaCo/CacheManager,16512,994,Hierarchical,False,2.5,24.1,10.36,10.5,42.3,6.019864341085271,2.34,1.17,0.75,0.42,"{'useful_comment_density': 'useful_comment_density percentile: 75.0(+0.75)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.88888888888889(+0.11111111111111115)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 69.44444444444444(+0.3055555555555556)', 'propagation_cost': 'propagation_cost percentile: 50.0(+0.5)', 'core_size': 'core_size percentile: 33.333333333333336(+0.6666666666666665)'}","TOPIC ['cachemanager', 'caching', 'cache', 'redis', 'memcached', 'dotnet', 'dotnet-core']",36
268,"['c-sharp', 'bonobo', 'iis', 'git', 'git-server', 'windows', 'active-directory']",jakubgarfield/Bonobo-Git-Server,11460,210,Core-Periphery,True,6.8,24.2,9.191,3.2,12.8,1.832460732984293,2.42,1.01,0.27,1.14,"{'useful_comment_density': 'useful_comment_density percentile: 26.973684210526315(+0.26973684210526316)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 59.21052631578947(+0.40789473684210525)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 26.31578947368421(+0.736842105263158)', 'propagation_cost': 'propagation_cost percentile: 44.078947368421055(+0.5592105263157895)', 'core_size': 'core_size percentile: 55.26315789473684(+0.4473684210526316)'}",LOC,152
261,"['git', 'tfs', 'c-sharp', 'tfvc', 'tfs-api', 'libgit2sharp']",git-tfs/git-tfs,12255,222,Core-Periphery,True,15.8,23.3,23.912,5.4,6.6,1.8115055079559363,1.56,0.43,0.11,1.02,"{'useful_comment_density': 'useful_comment_density percentile: 10.828025477707007(+0.10828025477707007)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 73.88535031847134(+0.2611464968152866)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 24.203821656050955(+0.7579617834394904)', 'propagation_cost': 'propagation_cost percentile: 80.89171974522293(+0.1910828025477707)', 'core_size': 'core_size percentile: 75.79617834394904(+0.2420382165605096)'}",LOC,157
265,[],techtalk/SpecFlow,22710,558,Hierarchical,False,0.9,24.5,3.734,1.9,4.1,2.457067371202114,3.42,1.83,0.04,1.55,"{'useful_comment_density': 'useful_comment_density percentile: 3.6458333333333335(+0.036458333333333336)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 25.520833333333332(+0.7447916666666667)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 19.791666666666668(+0.8020833333333333)', 'propagation_cost': 'propagation_cost percentile: 12.5(+0.875)', 'core_size': 'core_size percentile: 4.947916666666667(+0.9505208333333333)'}",LOC,192
285,"['unity', 'github', 'git']",github-for-unity/Unity,32912,2022,Core-Periphery,True,9.0,23.4,18.877,11.4,22.9,6.14365580943121,1.93,0.82,0.54,0.57,"{'useful_comment_density': 'useful_comment_density percentile: 53.84615384615385(+0.5384615384615384)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.75739644970415(+0.11242603550295854)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 54.437869822485204(+0.455621301775148)', 'propagation_cost': 'propagation_cost percentile: 65.68047337278107(+0.3431952662721893)', 'core_size': 'core_size percentile: 52.071005917159766(+0.4792899408284023)'}",LOC,169
317,[],lostindark/DriverStoreExplorer,3961,40,Core-Periphery,True,10.0,30.0,17.222,3.3,18.9,1.009845998485231,2.34,0.73,0.43,1.18,"{'useful_comment_density': 'useful_comment_density percentile: 42.857142857142854(+0.42857142857142855)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 58.035714285714285(+0.41964285714285715)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 24.107142857142858(+0.7589285714285714)', 'propagation_cost': 'propagation_cost percentile: 66.07142857142857(+0.3392857142857143)', 'core_size': 'core_size percentile: 60.714285714285715(+0.39285714285714285)'}",LOC,112
277,[],EWSoftware/SHFB,114859,10395,Core-Periphery,True,7.1,29.3,5.086,9.3,42.8,9.050226799815427,2.68,1.24,0.82,0.62,"{'useful_comment_density': 'useful_comment_density percentile: 81.69014084507042(+0.8169014084507041)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 88.73239436619718(+0.11267605633802816)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 49.29577464788732(+0.5070422535211268)', 'propagation_cost': 'propagation_cost percentile: 32.394366197183096(+0.676056338028169)', 'core_size': 'core_size percentile: 43.66197183098591(+0.5633802816901409)'}",LOC,71
259,[],jshackles/idle_master,3003,0,Core-Periphery,True,12.1,39.4,17.08,3.0,25.0,0.0,2.66,0.71,0.57,1.38,"{'useful_comment_density': 'useful_comment_density percentile: 57.142857142857146(+0.5714285714285715)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 53.57142857142857(+0.4642857142857143)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 8.928571428571429(+0.9107142857142857)', 'propagation_cost': 'propagation_cost percentile: 60.714285714285715(+0.39285714285714285)', 'core_size': 'core_size percentile: 67.85714285714286(+0.3214285714285714)'}",LOC,84
275,[],icsharpcode/SharpDevelop,329012,13916,Hierarchical,False,4.0,23.2,4.524,4.6,14.5,4.229632961715682,3.64,1.68,0.12,1.84,"{'useful_comment_density': 'useful_comment_density percentile: 12.0(+0.12)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 12.0(+0.88)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 4.0(+0.96)', 'propagation_cost': 'propagation_cost percentile: 12.0(+0.88)', 'core_size': 'core_size percentile: 20.0(+0.8)'}",LOC,25
254,[],JabbR/JabbR,16792,3188,Hierarchical,False,2.4,57.8,3.363,1.2,11.2,18.98523106241067,2.66,1.6,0.2,0.86,"{'useful_comment_density': 'useful_comment_density percentile: 20.224719101123597(+0.20224719101123598)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 19.382022471910112(+0.8061797752808988)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 94.38202247191012(+0.05617977528089881)', 'propagation_cost': 'propagation_cost percentile: 10.674157303370787(+0.8932584269662921)', 'core_size': 'core_size percentile: 29.49438202247191(+0.7050561797752809)'}",LOC,178
351,"['command-line', 'dotnet', 'dotnet-core']",commandlineparser/commandline,7278,269,Borderline Core-Periphery,True,5.0,32.4,12.587,2.9,36.7,3.696070348996977,2.71,1.07,0.72,0.92,"{'useful_comment_density': 'useful_comment_density percentile: 72.05882352941177(+0.7205882352941176)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 56.61764705882353(+0.4338235294117647)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 51.470588235294116(+0.4852941176470588)', 'propagation_cost': 'propagation_cost percentile: 50.73529411764706(+0.49264705882352944)', 'core_size': 'core_size percentile: 42.279411764705884(+0.5772058823529411)'}",LOC,136
335,"['onenote', 'addin', 'syntax-highlighting', 'onenote-addin', 'code-snippets']",elvirbrk/NoteHighlight2016,1300,0,Core-Periphery,True,10.0,50.0,15.0,5.0,32.2,0.0,2.79,0.97,0.78,1.04,"{'useful_comment_density': 'useful_comment_density percentile: 77.77777777777777(+0.7777777777777777)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 75.0(+0.25)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 20.833333333333332(+0.7916666666666667)', 'propagation_cost': 'propagation_cost percentile: 41.666666666666664(+0.5833333333333334)', 'core_size': 'core_size percentile: 61.111111111111114(+0.38888888888888884)'}",LOC,36
256,[],XLabs/Xamarin-Forms-Labs,63035,35656,Borderline Core-Periphery,True,5.1,37.4,1.0590000000000002,1.8,84.5,56.56540017450623,3.39,1.52,0.98,0.89,"{'useful_comment_density': 'useful_comment_density percentile: 98.30508474576271(+0.9830508474576272)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 14.40677966101695(+0.8559322033898304)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 96.61016949152543(+0.03389830508474574)', 'propagation_cost': 'propagation_cost percentile: 5.084745762711864(+0.9491525423728814)', 'core_size': 'core_size percentile: 43.220338983050844(+0.5677966101694916)'}",LOC,118
307,"['bt', 'behavior-tree', 'behavior-trees', 'fsm', 'htn', 'game', 'unity', 'game-ai']",Tencent/behaviac,144784,35161,Core-Periphery,True,11.1,26.7,9.362,8.2,9.9,24.285142004641397,1.38,0.91,0.15,0.32,"{'useful_comment_density': 'useful_comment_density percentile: 15.151515151515152(+0.15151515151515152)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 78.78787878787878(+0.21212121212121218)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 89.39393939393939(+0.10606060606060609)', 'propagation_cost': 'propagation_cost percentile: 48.484848484848484(+0.5151515151515151)', 'core_size': 'core_size percentile: 60.60606060606061(+0.3939393939393939)'}",LOC,66
272,"['c-sharp', 'uwp', 'xaml', 'winrt', 'visualstudio']",Windows-XAML/Template10,4459,143,Hierarchical,False,2.5,34.2,4.008,0.6,14.9,3.206997084548105,3.31,1.75,0.3,1.26,"{'useful_comment_density': 'useful_comment_density percentile: 30.275229357798164(+0.3027522935779816)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 17.431192660550458(+0.8256880733944953)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 56.88073394495413(+0.4311926605504587)', 'propagation_cost': 'propagation_cost percentile: 9.174311926605505(+0.9082568807339451)', 'core_size': 'core_size percentile: 16.05504587155963(+0.8394495412844037)'}",LOC,109
