,topics,project_name,useful_lines_of_code_(uloc),duplicate_uloc,architecture_type,core,core_size,central_size,propagation_cost,percent_files_overly_complex,useful_comment_density,percent_duplicate_uloc,overall_score,architecture_score,clarity_score,complexity_score,explanation,benchmark_selection,benchmark_count
246,[],abrasive/shairport,3968,24,Core-Periphery,True,45.5,45.5,54.729,3.0,12.0,0.6048387096774194,1.9,0.26,0.32,1.32,"{'useful_comment_density': 'useful_comment_density percentile: 32.291666666666664(+0.32291666666666663)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 47.916666666666664(+0.5208333333333334)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 19.791666666666668(+0.8020833333333333)', 'propagation_cost': 'propagation_cost percentile: 85.41666666666667(+0.1458333333333333)', 'core_size': 'core_size percentile: 88.54166666666667(+0.11458333333333329)'}",LOC,96
247,[],mridgers/clink,35428,2451,Core-Periphery,True,17.9,28.6,21.468000000000004,8.5,28.5,6.918256746076549,2.91,1.17,0.75,0.99,"{'useful_comment_density': 'useful_comment_density percentile: 74.61538461538461(+0.7461538461538462)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 50.0(+0.5)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 50.76923076923077(+0.49230769230769234)', 'propagation_cost': 'propagation_cost percentile: 41.53846153846154(+0.5846153846153846)', 'core_size': 'core_size percentile: 41.53846153846154(+0.5846153846153846)'}",LOC,130
249,[],slact/nchan,25256,570,Core-Periphery,True,59.4,59.4,56.333999999999996,10.5,11.0,2.256889452011403,1.7,0.23,0.25,1.22,"{'useful_comment_density': 'useful_comment_density percentile: 25.0(+0.25)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 65.7258064516129(+0.34274193548387105)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 12.096774193548388(+0.8790322580645161)', 'propagation_cost': 'propagation_cost percentile: 88.70967741935483(+0.11290322580645168)', 'core_size': 'core_size percentile: 87.90322580645162(+0.12096774193548385)'}",LOC,124
250,"['json-parser', 'json', 'ruby', 'c', 'oj-gem', 'ruby-json-parser', 'marshaller', 'rails']",ohler55/oj,13091,2357,Hierarchical,False,3.9,64.7,66.282,23.5,12.2,18.00473607822168,1.35,0.97,0.25,0.13,"{'useful_comment_density': 'useful_comment_density percentile: 25.210084033613445(+0.25210084033613445)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 98.31932773109244(+0.01680672268907557)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 88.23529411764706(+0.11764705882352942)', 'propagation_cost': 'propagation_cost percentile: 91.59663865546219(+0.08403361344537813)', 'core_size': 'core_size percentile: 10.92436974789916(+0.8907563025210083)'}",LOC,119
251,[],lua/lua,13083,38,Core-Periphery,True,72.7,72.7,71.74,19.7,44.7,0.2904532599556676,2.04,0.1,0.87,1.07,"{'useful_comment_density': 'useful_comment_density percentile: 87.39495798319328(+0.8739495798319328)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 91.59663865546219(+0.08403361344537813)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 1.680672268907563(+0.9831932773109244)', 'propagation_cost': 'propagation_cost percentile: 94.95798319327731(+0.05042016806722685)', 'core_size': 'core_size percentile: 94.95798319327731(+0.05042016806722685)'}",LOC,119
252,[],robotmedia/RMStore,7008,682,Core-Periphery,True,38.5,38.5,32.037,0.0,60.9,9.731735159817353,2.86,0.72,0.98,1.16,"{'useful_comment_density': 'useful_comment_density percentile: 98.05825242718447(+0.9805825242718447)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 8.737864077669903(+0.912621359223301)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 75.72815533980582(+0.24271844660194175)', 'propagation_cost': 'propagation_cost percentile: 53.398058252427184(+0.46601941747572817)', 'core_size': 'core_size percentile: 74.75728155339806(+0.2524271844660194)'}",LOC,103
253,[],lastpass/lastpass-cli,7456,120,Core-Periphery,True,7.6,15.2,30.372,4.5,6.3,1.6094420600858368,2.73,1.23,0.11,1.39,"{'useful_comment_density': 'useful_comment_density percentile: 10.679611650485437(+0.10679611650485438)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 44.66019417475728(+0.5533980582524272)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 16.50485436893204(+0.8349514563106796)', 'propagation_cost': 'propagation_cost percentile: 47.57281553398058(+0.5242718446601942)', 'core_size': 'core_size percentile: 29.12621359223301(+0.7087378640776698)'}",LOC,103
254,[],EyalAr/lwip,49144,9676,Core-Periphery,True,21.4,24.3,23.714000000000002,5.0,40.8,19.689076998209345,2.87,1.0,0.85,1.02,"{'useful_comment_density': 'useful_comment_density percentile: 85.4368932038835(+0.854368932038835)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 21.359223300970875(+0.7864077669902911)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 76.69902912621359(+0.2330097087378641)', 'propagation_cost': 'propagation_cost percentile: 51.45631067961165(+0.4854368932038835)', 'core_size': 'core_size percentile: 48.54368932038835(+0.5145631067961165)'}",LOC,103
255,[],Kitware/CMake,280840,34239,Core-Periphery,True,7.1,37.3,5.32,5.2,24.2,12.191639367611451,3.59,1.76,0.52,1.31,"{'useful_comment_density': 'useful_comment_density percentile: 52.38095238095238(+0.5238095238095238)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 16.666666666666668(+0.8333333333333333)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 52.38095238095238(+0.4761904761904762)', 'propagation_cost': 'propagation_cost percentile: 7.142857142857143(+0.9285714285714286)', 'core_size': 'core_size percentile: 16.666666666666668(+0.8333333333333333)'}",LOC,42
256,[],collectd/collectd,75605,2665,Core-Periphery,True,7.0,81.6,10.933,21.2,15.6,3.52489914688182,2.86,1.67,0.27,0.92,"{'useful_comment_density': 'useful_comment_density percentile: 26.96629213483146(+0.2696629213483146)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 92.13483146067416(+0.07865168539325836)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 15.730337078651685(+0.8426966292134831)', 'propagation_cost': 'propagation_cost percentile: 20.224719101123597(+0.797752808988764)', 'core_size': 'core_size percentile: 12.92134831460674(+0.8707865168539325)'}",LOC,89
257,"['image-compression', 'bitmap-optimization', 'file-compression', 'compress']",Sunzxyong/Tiny,32238,8876,Core-Periphery,True,6.3,32.9,12.165999999999999,5.7,35.4,27.532725355170918,3.29,1.66,0.86,0.77,"{'useful_comment_density': 'useful_comment_density percentile: 86.25954198473282(+0.8625954198473282)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 32.44274809160305(+0.6755725190839695)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 90.07633587786259(+0.0992366412213741)', 'propagation_cost': 'propagation_cost percentile: 17.557251908396946(+0.8244274809160305)', 'core_size': 'core_size percentile: 16.03053435114504(+0.8396946564885497)'}",LOC,131
259,"['benchmark', 'mysql', 'postgresql', 'lua', 'luajit', 'console', 'linux', 'freebsd', 'macos', 'sysbench', 'micro-benchmarks', 'oltp']",akopytov/sysbench,64726,8192,Core-Periphery,True,28.8,36.8,14.122,10.8,17.3,12.656428637641751,2.27,1.07,0.39,0.81,"{'useful_comment_density': 'useful_comment_density percentile: 39.0(+0.39)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 52.0(+0.48)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 67.0(+0.33)', 'propagation_cost': 'propagation_cost percentile: 30.0(+0.7)', 'core_size': 'core_size percentile: 63.0(+0.37)'}",LOC,100
260,['sel4-microkernel'],seL4/seL4,20923,3617,Core-Periphery,True,19.5,30.4,16.229,1.9,25.5,17.28719590880849,2.91,1.27,0.61,1.03,"{'useful_comment_density': 'useful_comment_density percentile: 61.41732283464567(+0.6141732283464567)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 14.960629921259843(+0.8503937007874016)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 81.88976377952756(+0.18110236220472445)', 'propagation_cost': 'propagation_cost percentile: 29.133858267716537(+0.7086614173228347)', 'core_size': 'core_size percentile: 44.09448818897638(+0.5590551181102362)'}",LOC,127
261,[],sustrik/libmill,8292,476,Core-Periphery,True,27.9,50.8,36.146,3.3,15.4,5.740472744814279,2.24,0.77,0.36,1.11,"{'useful_comment_density': 'useful_comment_density percentile: 35.922330097087375(+0.35922330097087374)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 31.067961165048544(+0.6893203883495146)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 58.25242718446602(+0.4174757281553398)', 'propagation_cost': 'propagation_cost percentile: 62.13592233009709(+0.3786407766990291)', 'core_size': 'core_size percentile: 61.16504854368932(+0.3883495145631068)'}",LOC,103
262,[],hashcat/hashcat-legacy,23506,7973,Core-Periphery,True,11.5,69.2,18.047,11.5,3.6,33.91899940440739,1.76,1.44,0.03,0.29,"{'useful_comment_density': 'useful_comment_density percentile: 3.252032520325203(+0.03252032520325203)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 73.98373983739837(+0.26016260162601623)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 96.7479674796748(+0.032520325203252015)', 'propagation_cost': 'propagation_cost percentile: 32.520325203252035(+0.6747967479674796)', 'core_size': 'core_size percentile: 23.577235772357724(+0.7642276422764227)'}",LOC,123
266,[],nicolasff/webdis,9818,160,Core-Periphery,True,12.2,17.1,22.308000000000003,2.4,18.3,1.6296598085149727,3.27,1.24,0.45,1.58,"{'useful_comment_density': 'useful_comment_density percentile: 44.827586206896555(+0.4482758620689655)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 25.862068965517242(+0.7413793103448276)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 16.379310344827587(+0.8362068965517241)', 'propagation_cost': 'propagation_cost percentile: 37.93103448275862(+0.6206896551724138)', 'core_size': 'core_size percentile: 37.93103448275862(+0.6206896551724138)'}",LOC,116
267,"['realtime', 'stream-processing', 'analytics', 'sql', 'push', 'postgresql', 'pipelinedb', 'time-series', 'aggregation']",pipelinedb/pipelinedb,24134,635,Core-Periphery,True,44.0,44.0,37.314,14.3,19.4,2.631142786110881,1.98,0.48,0.47,1.03,"{'useful_comment_density': 'useful_comment_density percentile: 46.721311475409834(+0.4672131147540983)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 80.32786885245902(+0.1967213114754098)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 16.39344262295082(+0.8360655737704918)', 'propagation_cost': 'propagation_cost percentile: 72.1311475409836(+0.27868852459016397)', 'core_size': 'core_size percentile: 79.50819672131148(+0.20491803278688522)'}",LOC,122
268,[],yrutschle/sslh,4781,333,Core-Periphery,True,53.3,53.3,53.333,6.7,20.1,6.965070069023217,1.47,0.24,0.63,0.6,"{'useful_comment_density': 'useful_comment_density percentile: 63.46153846153846(+0.6346153846153846)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 72.11538461538461(+0.27884615384615385)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 68.26923076923077(+0.3173076923076923)', 'propagation_cost': 'propagation_cost percentile: 85.57692307692308(+0.1442307692307692)', 'core_size': 'core_size percentile: 90.38461538461539(+0.09615384615384613)'}",LOC,104
270,[],esnet/iperf,7043,526,Core-Periphery,True,12.5,17.5,30.875,2.5,19.8,7.468408348715036,2.69,1.07,0.62,1.0,"{'useful_comment_density': 'useful_comment_density percentile: 61.650485436893206(+0.6165048543689321)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 30.097087378640776(+0.6990291262135923)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 69.90291262135922(+0.3009708737864078)', 'propagation_cost': 'propagation_cost percentile: 50.48543689320388(+0.49514563106796117)', 'core_size': 'core_size percentile: 42.71844660194175(+0.5728155339805825)'}",LOC,103
272,['httpd'],apache/httpd,148039,7027,Core-Periphery,True,20.3,27.9,20.583000000000002,24.1,28.1,4.746722147542202,2.64,1.22,0.49,0.93,"{'useful_comment_density': 'useful_comment_density percentile: 48.611111111111114(+0.48611111111111116)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 93.05555555555556(+0.06944444444444443)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 13.88888888888889(+0.8611111111111112)', 'propagation_cost': 'propagation_cost percentile: 37.5(+0.625)', 'core_size': 'core_size percentile: 40.27777777777778(+0.5972222222222222)'}",LOC,72
273,"['data-processing', 'data-cleaning', 'csv', 'csv-files', 'csv-format', 'csv-reader', 'streaming-data', 'streaming-algorithms', 'tsv', 'json', 'json-data', 'data-reduction', 'data-regression', 'statistics', 'statistical-analysis', 'devops', 'devops-tools', 'tabular-data', 'command-line', 'command-line-tools']",johnkerl/miller,43810,3745,Hierarchical,False,3.5,22.5,9.029,7.9,18.1,8.548276649166857,3.27,1.81,0.48,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 47.78761061946903(+0.4778761061946903)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 46.902654867256636(+0.5309734513274337)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 54.86725663716814(+0.4513274336283186)', 'propagation_cost': 'propagation_cost percentile: 11.504424778761061(+0.8849557522123894)', 'core_size': 'core_size percentile: 7.079646017699115(+0.9292035398230089)'}",LOC,113
276,[],IoLanguage/io,23349,897,Core-Periphery,True,31.2,46.2,31.695,8.5,25.7,3.8417062829243225,2.55,0.77,0.65,1.13,"{'useful_comment_density': 'useful_comment_density percentile: 65.04065040650407(+0.6504065040650407)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 54.47154471544715(+0.4552845528455285)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 32.520325203252035(+0.6747967479674796)', 'propagation_cost': 'propagation_cost percentile: 60.16260162601626(+0.3983739837398374)', 'core_size': 'core_size percentile: 62.60162601626016(+0.37398373983739835)'}",LOC,123
277,[],stellar/stellar-core,120714,27932,Core-Periphery,True,49.6,49.6,50.235,9.1,50.2,23.138989678082076,1.74,0.2,0.86,0.68,"{'useful_comment_density': 'useful_comment_density percentile: 86.36363636363636(+0.8636363636363636)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 46.59090909090909(+0.5340909090909091)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 85.22727272727273(+0.14772727272727265)', 'propagation_cost': 'propagation_cost percentile: 90.9090909090909(+0.09090909090909094)', 'core_size': 'core_size percentile: 88.63636363636364(+0.11363636363636359)'}",LOC,88
280,[],geohot/qira,5778,905,Core-Periphery,True,8.5,40.4,3.803,0.0,51.5,15.662859120803047,3.59,1.62,0.97,1.0,"{'useful_comment_density': 'useful_comment_density percentile: 97.14285714285714(+0.9714285714285714)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 11.904761904761905(+0.880952380952381)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 88.57142857142857(+0.11428571428571431)', 'propagation_cost': 'propagation_cost percentile: 4.761904761904762(+0.9523809523809524)', 'core_size': 'core_size percentile: 33.333333333333336(+0.6666666666666665)'}",LOC,105
282,"['websockets', 'c-library', 'portable-library', 'client-server', 'lightweight', 'libwebsockets', 'c', 'embeddable', 'libuv', 'libev', 'libevent', 'http2', 'sshd']",warmcat/libwebsockets,64350,6501,Core-Periphery,True,31.7,8.1,35.728,7.4,33.1,10.102564102564102,2.34,0.53,0.73,1.08,"{'useful_comment_density': 'useful_comment_density percentile: 73.0(+0.73)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 37.0(+0.63)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 55.0(+0.45)', 'propagation_cost': 'propagation_cost percentile: 74.0(+0.26)', 'core_size': 'core_size percentile: 73.0(+0.27)'}",LOC,100
283,"['postgres', 'elasticsearch', 'postgresql', 'text-search', 'sql']",zombodb/zombodb,7348,934,Core-Periphery,True,48.9,48.9,52.443999999999996,4.4,14.9,12.710941752857922,1.47,0.33,0.41,0.73,"{'useful_comment_density': 'useful_comment_density percentile: 40.86538461538461(+0.40865384615384615)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 44.23076923076923(+0.5576923076923077)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 82.6923076923077(+0.17307692307692307)', 'propagation_cost': 'propagation_cost percentile: 83.65384615384616(+0.1634615384615384)', 'core_size': 'core_size percentile: 83.65384615384616(+0.1634615384615384)'}",LOC,104
284,[],gluster/glusterfs,391043,43757,Core-Periphery,True,26.0,17.6,25.544,23.0,7.3,11.189817999555036,1.62,0.9,0.08,0.64,"{'useful_comment_density': 'useful_comment_density percentile: 7.6923076923076925(+0.07692307692307693)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 94.87179487179488(+0.05128205128205124)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 41.02564102564103(+0.5897435897435898)', 'propagation_cost': 'propagation_cost percentile: 58.97435897435897(+0.4102564102564103)', 'core_size': 'core_size percentile: 51.282051282051285(+0.48717948717948717)'}",LOC,39
285,[],mbebenita/Broadway,28169,5527,Core-Periphery,True,10.8,24.7,6.307,1.2,90.7,19.620859810429906,3.76,1.67,0.99,1.1,"{'useful_comment_density': 'useful_comment_density percentile: 99.18032786885246(+0.9918032786885246)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 7.377049180327869(+0.9262295081967212)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 82.78688524590164(+0.17213114754098358)', 'propagation_cost': 'propagation_cost percentile: 7.377049180327869(+0.9262295081967212)', 'core_size': 'core_size percentile: 25.40983606557377(+0.7459016393442623)'}",LOC,122
286,"['administrator', 'windows', 'system-monitor', 'performance-monitoring', 'performance-tuning', 'performance', 'c', 'debugger', 'scanning', 'benchmarking', 'security', 'profiling', 'realtime', 'monitoring', 'monitor-performance', 'process-manager', 'process-monitor']",processhacker/processhacker,198948,18689,Core-Periphery,True,43.6,43.6,40.974,18.0,15.7,9.393911976999014,1.42,0.43,0.2,0.79,"{'useful_comment_density': 'useful_comment_density percentile: 19.672131147540984(+0.19672131147540983)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 78.68852459016394(+0.21311475409836064)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 42.622950819672134(+0.5737704918032787)', 'propagation_cost': 'propagation_cost percentile: 77.04918032786885(+0.22950819672131145)', 'core_size': 'core_size percentile: 80.32786885245902(+0.1967213114754098)'}",LOC,61
287,[],WizTeam/WizQTClient,157851,18331,Core-Periphery,True,17.3,26.9,12.987,9.1,34.7,11.612850092809042,3.1,1.38,0.61,1.11,"{'useful_comment_density': 'useful_comment_density percentile: 60.563380281690144(+0.6056338028169015)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 43.66197183098591(+0.5633802816901409)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 45.070422535211264(+0.5492957746478874)', 'propagation_cost': 'propagation_cost percentile: 26.760563380281692(+0.732394366197183)', 'core_size': 'core_size percentile: 35.2112676056338(+0.6478873239436621)'}",LOC,71
288,[],domoticz/domoticz,198273,34264,Core-Periphery,True,38.2,38.6,31.771,14.1,43.2,17.281223363745944,2.09,0.72,0.7,0.67,"{'useful_comment_density': 'useful_comment_density percentile: 70.49180327868852(+0.7049180327868853)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 65.57377049180327(+0.34426229508196726)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 67.21311475409836(+0.3278688524590164)', 'propagation_cost': 'propagation_cost percentile: 59.01639344262295(+0.4098360655737705)', 'core_size': 'core_size percentile: 68.85245901639344(+0.3114754098360656)'}",LOC,61
289,"['irc', 'irc-client', 'gtk', 'linux', 'windows', 'meson', 'c', 'hexchat']",hexchat/hexchat,42070,997,Core-Periphery,True,35.4,50.6,33.22,20.9,9.5,2.3698597575469456,1.77,0.58,0.21,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 20.79646017699115(+0.2079646017699115)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 94.69026548672566(+0.053097345132743355)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 7.079646017699115(+0.9292035398230089)', 'propagation_cost': 'propagation_cost percentile: 64.60176991150442(+0.3539823008849558)', 'core_size': 'core_size percentile: 77.87610619469027(+0.22123893805309736)'}",LOC,113
290,[],AuroraWright/Luma3DS,18648,1084,Core-Periphery,True,6.6,17.8,12.398,1.7,32.2,5.812955812955813,3.74,1.65,0.75,1.34,"{'useful_comment_density': 'useful_comment_density percentile: 75.0(+0.75)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 11.71875(+0.8828125)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 53.90625(+0.4609375)', 'propagation_cost': 'propagation_cost percentile: 17.96875(+0.8203125)', 'core_size': 'core_size percentile: 17.1875(+0.828125)'}",LOC,128
292,[],nginx/unit,42072,1894,Core-Periphery,True,54.9,54.9,55.028,13.3,6.8,4.501806427077391,1.32,0.2,0.12,1.0,"{'useful_comment_density': 'useful_comment_density percentile: 11.504424778761061(+0.11504424778761062)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 73.45132743362832(+0.2654867256637168)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 26.548672566371682(+0.7345132743362832)', 'propagation_cost': 'propagation_cost percentile: 89.38053097345133(+0.10619469026548671)', 'core_size': 'core_size percentile: 90.26548672566372(+0.0973451327433628)'}",LOC,113
293,[],htacg/tidy-html5,29300,1814,Core-Periphery,True,72.9,72.9,69.633,15.7,39.2,6.191126279863481,1.71,0.13,0.9,0.68,"{'useful_comment_density': 'useful_comment_density percentile: 89.76377952755905(+0.8976377952755905)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 83.46456692913385(+0.16535433070866148)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 48.818897637795274(+0.5118110236220472)', 'propagation_cost': 'propagation_cost percentile: 93.7007874015748(+0.062992125984252)', 'core_size': 'core_size percentile: 93.7007874015748(+0.062992125984252)'}",LOC,127
294,"['irc', 'irssi', 'irc-client', 'irc-protocol']",irssi/irssi,46883,330,Core-Periphery,True,23.6,13.6,33.285,19.9,10.7,0.7038798711686538,2.07,0.79,0.22,1.06,"{'useful_comment_density': 'useful_comment_density percentile: 22.01834862385321(+0.2201834862385321)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 92.66055045871559(+0.0733944954128441)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 0.9174311926605505(+0.9908256880733946)', 'propagation_cost': 'propagation_cost percentile: 67.88990825688073(+0.3211009174311927)', 'core_size': 'core_size percentile: 53.211009174311926(+0.46788990825688076)'}",LOC,109
295,"['libgit2', 'ruby', 'git']",libgit2/rugged,6847,128,Hierarchical,False,0.0,100.0,100.0,6.1,37.8,1.8694318679713742,3.07,0.98,0.89,1.2,"{'useful_comment_density': 'useful_comment_density percentile: 89.42307692307692(+0.8942307692307692)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 59.61538461538461(+0.40384615384615385)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 20.192307692307693(+0.798076923076923)', 'propagation_cost': 'propagation_cost percentile: 100.0(+0.0)', 'core_size': 'core_size percentile: 2.4038461538461537(+0.9759615384615384)'}",LOC,104
296,[],haad/proxychains,1108,0,Core-Periphery,True,28.6,28.6,46.93899999999999,0.0,7.0,0.0,1.94,0.4,0.16,1.38,"{'useful_comment_density': 'useful_comment_density percentile: 16.0(+0.16)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 48.0(+0.52)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 14.0(+0.86)', 'propagation_cost': 'propagation_cost percentile: 72.0(+0.28)', 'core_size': 'core_size percentile: 88.0(+0.12)'}",NEAREST,25
298,"['c', 'json']",akheron/jansson,6042,20,Core-Periphery,True,21.1,5.3,40.374,10.5,9.5,0.33101621979477,2.08,0.81,0.18,1.09,"{'useful_comment_density': 'useful_comment_density percentile: 17.821782178217823(+0.17821782178217824)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 87.12871287128714(+0.12871287128712866)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 3.9603960396039604(+0.9603960396039604)', 'propagation_cost': 'propagation_cost percentile: 63.366336633663366(+0.36633663366336633)', 'core_size': 'core_size percentile: 55.445544554455445(+0.44554455445544555)'}",LOC,101
299,[],wandenberg/nginx-push-stream-module,4759,80,Core-Periphery,True,57.1,57.1,50.113,4.8,6.0,1.681025425509561,1.52,0.28,0.16,1.08,"{'useful_comment_density': 'useful_comment_density percentile: 15.533980582524272(+0.15533980582524273)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 61.650485436893206(+0.38349514563106796)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 30.097087378640776(+0.6990291262135923)', 'propagation_cost': 'propagation_cost percentile: 79.6116504854369(+0.20388349514563103)', 'core_size': 'core_size percentile: 92.23300970873787(+0.07766990291262132)'}",LOC,103
300,[],satori-com/tcpkali,25735,1013,Core-Periphery,True,11.3,27.7,14.472000000000001,4.6,24.9,3.9362735574120844,3.58,1.55,0.63,1.4,"{'useful_comment_density': 'useful_comment_density percentile: 63.28125(+0.6328125)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 28.125(+0.71875)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 32.03125(+0.6796875)', 'propagation_cost': 'propagation_cost percentile: 22.65625(+0.7734375)', 'core_size': 'core_size percentile: 22.65625(+0.7734375)'}",LOC,128
301,[],moby/hyperkit,23943,1141,Core-Periphery,True,26.9,27.6,33.515,10.4,23.3,4.7654846928120955,2.37,0.78,0.61,0.98,"{'useful_comment_density': 'useful_comment_density percentile: 60.97560975609756(+0.6097560975609756)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 62.60162601626016(+0.37398373983739835)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 39.83739837398374(+0.6016260162601627)', 'propagation_cost': 'propagation_cost percentile: 65.04065040650407(+0.3495934959349593)', 'core_size': 'core_size percentile: 56.91056910569106(+0.4308943089430894)'}",LOC,123
302,"['wireshark', 'packet-capture', 'tshark']",wireshark/wireshark,2961439,222700,Core-Periphery,True,10.8,26.5,13.129000000000001,24.0,13.3,7.5199928143041275,2.8,1.52,0.28,1.0,"{'useful_comment_density': 'useful_comment_density percentile: 28.0(+0.28)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 92.0(+0.08)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 8.0(+0.92)', 'propagation_cost': 'propagation_cost percentile: 28.0(+0.72)', 'core_size': 'core_size percentile: 20.0(+0.8)'}",NEAREST,25
304,[],msysgit/msysgit,133156,21132,Core-Periphery,True,7.6,30.5,4.893,1.7,31.9,15.870107242632702,3.6,1.73,0.53,1.34,"{'useful_comment_density': 'useful_comment_density percentile: 53.164556962025316(+0.5316455696202531)', 'percent_files_overly_complex': 'percent_files_overly_complex percentile: 6.329113924050633(+0.9367088607594937)', 'percent_duplicate_uloc': 'percent_duplicate_uloc percentile: 59.49367088607595(+0.40506329113924056)', 'propagation_cost': 'propagation_cost percentile: 7.594936708860759(+0.9240506329113924)', 'core_size': 'core_size percentile: 18.9873417721519(+0.8101265822784811)'}",LOC,79
